orb_a_1 orb_a_2 mass_1 mass_2 spin_1 spin_2 spin_angle_1 spin_angle_2 bin_sep bin_orb_a time_to_merger_gw flag_merging time_merged bin_ecc gen_1 gen_2 bin_orb_ang_mom bin_orb_inc bin_orb_ecc gw_freq gw_strain id_num
2.428859500952051530e+04 2.440309904583657408e+04 3.459723000544812521e+01 1.165937836377827175e+01 -1.077160381627355334e-02 -2.460319873954955328e-02 1.540018352413579761e+00 1.073828185168214766e+00 9.231926667910474293e+01 2.448799869145580669e+04 5.106806742485366211e+20 0.000000000000000000e+00 0.000000000000000000e+00 2.271446140669612923e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000021e-02 4.839688722268686086e-10 8.525887229009898561e-31 3.780000000000000000e+02
1.838405232604726916e+04 1.839433474611904967e+04 3.536142931133343126e+01 1.604971465272572217e+01 -6.033692381988196851e-02 1.101719425957473769e-02 2.698180426694801071e+00 1.548629093379491506e+00 1.028242007178050699e+01 1.838726232869196610e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.943169636050707805e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000021e-02 1.372633759669529273e-08 5.735689231392975560e-29 3.800000000000000000e+02
2.530651332513260422e+04 2.534017514373280574e+04 1.123793601197779601e+01 1.221260604096591607e+01 -7.149103848737828337e-02 -1.932823512891043982e-01 3.079060000000000130e+00 2.890988026495775021e+00 3.366181860020151362e+01 2.532404377403474791e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.665939528860365781e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000021e-02 1.565089348094742094e-09 1.430649954998977870e-30 3.810000000000000000e+02
1.348184677307884340e+04 1.351904974645479342e+04 1.043615204471478108e+01 2.383824302927753536e+01 6.892387083331869869e-03 -3.626556836084554591e-02 6.036347811113917938e-01 1.795864006871168428e+00 3.720297337595002318e+01 1.350772187660242344e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.260293411613767178e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000021e-02 1.628498931044195687e-09 2.393520870377763617e-30 3.820000000000000000e+02
