# galaxy bin_orb_a mass_final chi_eff spin_final spin_angle_final mass_1 mass_2 spin_1 spin_2 spin_angle_1 spin_angle_2 gen_1 gen_2 time_merged
8.000000000000000000e+00 5.000000000000000000e+04 4.671948113899462385e+01 1.134138990821568702e-02 5.785158484277808100e-01 0.000000000000000000e+00 1.181493502409212581e+01 3.669774490103725384e+01 -7.566732899755819475e-02 9.231423481346337501e-02 3.065100000000000158e+00 1.131244509914082874e+00 1.000000000000000000e+00 1.000000000000000000e+00 4.500000000000000000e+05
8.000000000000000000e+00 1.768374189753006067e+04 2.743378577256086714e+01 6.882917008583207263e-02 6.968361582576213520e-01 0.000000000000000000e+00 1.577941049454722311e+01 1.314367993642227184e+01 1.893594225026874744e-01 -4.019090451317540447e-02 7.299845359383154708e-01 2.033600322297281604e+00 1.000000000000000000e+00 1.000000000000000000e+00 4.600000000000000000e+05
8.000000000000000000e+00 1.370765017271826946e+04 2.462911109902839968e+01 -6.572918842808664341e-02 6.767348712850469461e-01 0.000000000000000000e+00 1.523627115521415121e+01 1.062824052073652048e+01 -1.438971850851333556e-01 9.067741270245835428e-02 2.346291080290252129e+00 1.743042902464146060e+00 1.000000000000000000e+00 1.000000000000000000e+00 5.000000000000000000e+05
8.000000000000000000e+00 1.190834625012948527e+04 4.707394280897669603e+01 -3.224763145040950019e-02 5.322504069991739195e-01 0.000000000000000000e+00 3.679657523419005827e+01 1.207437539066931187e+01 -3.468797899933318690e-02 -2.567156146736186695e-02 3.079060000000000130e+00 2.915342181847182523e+00 1.000000000000000000e+00 1.000000000000000000e+00 5.100000000000000000e+05
8.000000000000000000e+00 1.932772318043195264e+04 4.562029067665603321e+01 -7.472683118975528838e-02 4.793722389166344411e-01 0.000000000000000000e+00 1.056090816836219659e+01 3.663412945637509210e+01 -1.521443266470097200e-01 -6.660617955590433792e-02 3.072080000000000144e+00 2.479060624317574568e+00 1.000000000000000000e+00 1.000000000000000000e+00 6.300000000000000000e+05
8.000000000000000000e+00 1.385253460571197320e+04 2.593483348367844243e+01 -1.843196665282590546e-02 6.608971633845949212e-01 0.000000000000000000e+00 1.682910466084956269e+01 1.038536109230874516e+01 -4.407849097568802832e-02 2.883667878646061639e-02 2.931831040449027093e+00 7.261802354654572911e-01 1.000000000000000000e+00 1.000000000000000000e+00 6.600000000000000000e+05
8.000000000000000000e+00 3.649450483079702099e+04 4.336642088214428981e+01 -4.601295987953210598e-02 5.071208903337722784e-01 0.000000000000000000e+00 1.077283420229174382e+01 3.420657251939753252e+01 -2.095427087005739819e-02 -6.136110085481331911e-02 1.458862582898744042e+00 3.079060000000000130e+00 1.000000000000000000e+00 1.000000000000000000e+00 7.300000000000000000e+05
8.000000000000000000e+00 9.162591103549466425e+03 2.328875372527060605e+01 2.178294095080238885e-02 6.686253902969385710e-01 0.000000000000000000e+00 1.380040395655099594e+01 1.069526240781738835e+01 1.104088143197922700e-01 -1.045372440793301688e-01 9.821831462332630824e-01 1.853957335879815593e+00 1.000000000000000000e+00 1.000000000000000000e+00 7.300000000000000000e+05
8.000000000000000000e+00 5.000000000000000000e+04 5.916012260038001358e+01 -2.614919124265351405e-02 6.571633232276705705e-01 0.000000000000000000e+00 2.482957011815952697e+01 3.725042904801307486e+01 -7.280751340615360112e-02 -7.688144771352650210e-03 3.100000000000000089e+00 8.781754706446218695e-01 1.000000000000000000e+00 1.000000000000000000e+00 7.400000000000000000e+05
8.000000000000000000e+00 8.286007672281455598e+03 3.684472310480258983e+01 -1.382341864895380960e-02 6.586223474128201083e-01 0.000000000000000000e+00 1.578981608246696666e+01 2.289763738080852917e+01 -2.056049167121488247e-02 -3.555276491780567233e-02 5.467712618911348965e-01 3.072080000000000144e+00 1.000000000000000000e+00 1.000000000000000000e+00 7.700000000000000000e+05
8.000000000000000000e+00 1.193427565387270079e+04 2.650768819285007893e+01 2.667295760189095088e-02 6.704770258074403966e-01 0.000000000000000000e+00 1.071128747248366864e+01 1.713223981358226311e+01 1.056869899708520744e-02 4.397529836781852164e-02 1.046412483882498190e+00 4.262289006987738382e-01 1.000000000000000000e+00 1.000000000000000000e+00 7.900000000000000000e+05
8.000000000000000000e+00 8.822218140073155155e+03 3.267675474171865346e+01 4.752898263737665996e-01 8.488413650800993304e-01 0.000000000000000000e+00 1.109083312674172284e+01 2.333164447951808285e+01 5.583516413662521077e-03 7.038253902969382469e-01 2.946440000000000392e+00 0.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 8.200000000000000000e+05
8.000000000000000000e+00 1.810441974586341894e+04 3.101143242308162229e+01 -8.451276315587239255e-03 6.576304312923043627e-01 0.000000000000000000e+00 1.933433786059972803e+01 1.325766715395874940e+01 1.077229962939077607e-01 -8.841691176684367270e-02 1.378288390871133196e+00 2.183298772557625611e+00 1.000000000000000000e+00 1.000000000000000000e+00 8.300000000000000000e+05
8.000000000000000000e+00 2.261286247858986826e+04 3.751824020749171495e+01 4.761677816809439800e-01 8.414907546183566511e-01 0.000000000000000000e+00 1.173520080956283529e+01 2.767460792001377357e+01 8.938568589480179113e-04 6.782361582576212911e-01 1.986761276358575135e+00 0.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 8.500000000000000000e+05
8.000000000000000000e+00 1.799378940988619433e+04 5.806676359291736134e+01 3.468683839001698299e-01 7.894836165404196526e-01 0.000000000000000000e+00 3.064068419608580385e+01 3.105425774249947324e+01 -6.230538881837694755e-03 6.840304312923041197e-01 5.962386554084818657e-01 0.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 9.000000000000000000e+05
8.000000000000000000e+00 3.162121655590630689e+04 2.250300492053712276e+01 7.294364554285609481e-02 7.205246001363467823e-01 0.000000000000000000e+00 1.119355495186013982e+01 1.256206771424277946e+01 5.766463364549072323e-02 1.665325324871845258e-01 8.820863670579024429e-01 8.863827611833268172e-01 1.000000000000000000e+00 1.000000000000000000e+00 9.100000000000000000e+05
