orb_a_1 orb_a_2 mass_1 mass_2 spin_1 spin_2 spin_angle_1 spin_angle_2 bin_sep bin_orb_a time_to_merger_gw flag_merging time_merged bin_ecc gen_1 gen_2 bin_orb_ang_mom bin_orb_inc bin_orb_ecc gw_freq gw_strain id_num
1.766596985622928696e+04 1.770603914849966532e+04 1.012398694379383102e+01 1.045069602431694200e+01 -4.389885276943894521e-02 -8.879183821101170604e-02 2.568968470937666559e+00 2.974093934368570391e+00 3.365863086989203623e+01 1.767994370590535618e+04 1.735917818486810010e+19 0.000000000000000000e+00 0.000000000000000000e+00 4.834408631669857570e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.945167758283380677e-01 1.100000000000000110e-02 1.466192394456094521e-09 1.067584641993503096e-30 3.730000000000000000e+02
2.265527032923704974e+04 2.278505234931739687e+04 2.729689457091134130e+01 3.382414250051141380e+01 4.490175199568667563e-02 -9.464137355735434409e-02 1.012727442718320381e+00 1.906407915983785006e+00 1.251659415825571386e+02 2.275840739462736019e+04 2.183779233060134093e+19 0.000000000000000000e+00 0.000000000000000000e+00 7.201167966006476462e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000021e-02 3.523993971900781175e-10 1.228225007655385593e-30 3.750000000000000000e+02
3.004420663250314465e+04 3.004697655146950638e+04 3.961486621278589126e+01 2.029996446197597137e+01 -1.838134861958716157e-03 -1.430055054536538695e-01 4.857851351710326671e-01 3.100000000000000089e+00 2.769918966361728963e+00 3.004514511895042961e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.326155939522759342e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000021e-02 1.059828582583488783e-07 8.383217066483813517e-28 3.760000000000000000e+02
1.056599948872004643e+04 1.059639450368361577e+04 1.283982972778656872e+01 1.897475965784098406e+01 1.602996894664384941e-01 2.268454600877574390e-02 1.314448138973252966e+00 1.722957707563473662e+00 3.039501496356933785e+01 1.058412759016242308e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.693057149327215738e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000021e-02 2.124607325889270178e-09 3.277019414323622367e-30 3.770000000000000000e+02
