# id_num orb_a mass spin spin_angle orb_inc orb_ecc orb_arg_periapse orb_ang_mom gen galaxy time_passed gw_freq gw_strain
0.000000000000000000e+00 4.451957554663377232e+04 1.551038766836200722e+01 7.601259532948284603e-02 5.809952876078339212e-01 3.183561272756961991e+00 1.894308819949118150e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
1.000000000000000000e+00 4.967256033910639417e+03 3.307714125187317222e+01 -1.375794641395406692e-01 3.115418762858830348e+00 6.307467183148985322e-03 2.376336697621634908e-01 1.570796326794896558e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
2.000000000000000000e+00 1.971336307350299830e+04 1.012227152846281442e+01 5.355077843017494454e-02 1.202845841220666179e+00 1.853117264265207245e-02 2.546324330488851651e-01 1.570796326794896558e+00 -1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
3.000000000000000000e+00 3.512420887962380948e+04 1.538473273939971797e+01 -7.743753591707740191e-02 2.019714065440993522e+00 3.107776528749339295e+00 3.119141283284131150e-02 0.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
4.000000000000000000e+00 1.384521122429930983e+04 1.231983794883738526e+01 -9.159713222797639942e-02 2.445227825821105760e+00 3.138946449500936264e+00 2.975525683782557218e-01 0.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
5.000000000000000000e+00 3.340655147453516838e+04 1.704695292535736684e+01 9.958112998063819998e-02 4.656469047195822553e-01 3.856383585187318774e-02 1.102620247963451983e-01 1.570796326794896558e+00 -1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
6.000000000000000000e+00 2.241337400875871754e+04 1.036778206933206725e+01 -1.411858105649632378e-01 3.093226970747615212e+00 3.148643325660790193e+00 2.273279256368731238e-01 0.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
7.000000000000000000e+00 1.439674140483771589e+04 1.262470009668401794e+01 2.346651360983565415e-01 2.511772765363748383e-01 3.150193296980433821e+00 1.029616457015002928e-01 1.570796326794896558e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
8.000000000000000000e+00 2.378999808315898917e+04 1.027406991586443930e+01 -3.106540205459203119e-02 1.637544074932140159e+00 3.138731588003841555e+00 1.466577046534963541e-02 1.570796326794896558e+00 -1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
9.000000000000000000e+00 1.885196561397836194e+04 1.142755670131659507e+01 1.067150037809769386e-01 1.221368191908936529e+00 -1.415647360827984591e-02 1.528357720676785381e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
1.000000000000000000e+01 2.864738546368821699e+04 1.113544603976628622e+01 8.404594789950188549e-02 1.184295386289830221e+00 -2.920321957112588171e-02 2.208442792433602461e-02 0.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
1.100000000000000000e+01 2.895061241850065198e+04 1.551359463269876926e+01 -4.137166725002743017e-02 1.829942480291486984e+00 7.300073242491097320e-03 1.013217467578202136e-01 0.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
1.200000000000000000e+01 3.851393509289845679e+04 1.643237072224673412e+01 -1.305201906522387156e-01 2.219380376784927389e+00 -3.142992981725266886e-03 1.749117485193451282e-01 1.570796326794896558e+00 -1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
1.300000000000000000e+01 3.701218848539566534e+04 1.144131917660085485e+01 -2.243156848687706192e-02 2.924409875283098703e+00 3.169896321441282527e+00 1.976201045971906489e-01 1.570796326794896558e+00 -1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
1.400000000000000000e+01 4.369928142864996516e+03 1.828969632765122455e+01 6.007402906018523281e-02 1.464394800981843714e+00 1.341977552819268588e-02 1.791061450396496391e-01 1.570796326794896558e+00 -1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
1.500000000000000000e+01 1.690240717250289526e+04 1.008593704038797512e+01 -1.188778344948341337e-01 1.887481765481852980e+00 3.144389429877503694e+00 1.254117725357920821e-01 1.570796326794896558e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
1.600000000000000000e+01 1.649017975294703137e+04 1.769058523235778324e+01 -8.544540469412698069e-02 2.506283069922459195e+00 3.144295512880691756e+00 1.439005026474866056e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
1.700000000000000000e+01 9.305728782513366241e+03 1.082911759674981056e+01 -1.054643909802380208e-02 2.303282012747741803e+00 3.160581379222732412e+00 2.308396906626115075e-01 0.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
1.800000000000000000e+01 2.609389900366842630e+04 1.282093437970603134e+01 2.146469217095260673e-01 4.578251426664263213e-01 3.128542878902093261e+00 2.966207537583612774e-01 1.570796326794896558e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
1.900000000000000000e+01 3.693136772498958453e+04 2.559936047777090096e+01 -3.298387621286133498e-02 2.911092345884183530e+00 4.016097857691056094e-02 1.966267394887388775e-01 1.570796326794896558e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
2.000000000000000000e+01 2.985285605583253709e+04 2.014309485558242585e+01 1.237174768340038034e-01 1.249510583885133919e+00 -2.463899060871365537e-02 1.427998187265909665e-02 0.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
2.100000000000000000e+01 1.881111013403984543e+04 1.010256938555918360e+01 -1.488889806521966064e-02 2.550022691104737671e+00 3.163657221830734390e+00 1.888133402358162238e-01 1.570796326794896558e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
