# id_num orb_a mass spin spin_angle orb_inc orb_ecc orb_arg_periapse orb_ang_mom gen galaxy time_passed star_X star_Y star_Z radius
2.390000000000000000e+02 5.161506144959259501e+01 1.661382227188522393e+03 1.166733263604877067e+02 4.524899856283061406e-02 0.000000000000000000e+00 9.984907797965678622e-01 1.570796326794896558e+00 -1.375023099190693376e+18 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.273999999999999355e-01 2.637999999999999790e-01 8.800000000000000530e-03 3.770297743877956691e+02
2.400000000000000000e+02 5.235935265936803518e+01 1.531207720046971644e+03 1.008778515099191537e+02 7.957084482496259992e-02 0.000000000000000000e+00 8.513980511603340684e-01 0.000000000000000000e+00 -1.276391009208448256e+18 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.273999999999999355e-01 2.637999999999999790e-01 8.800000000000000530e-03 3.532053620692731783e+02
2.410000000000000000e+02 5.313087398796409389e+01 1.625496108234684016e+03 1.038415682869646872e+02 1.557312144001691712e+00 0.000000000000000000e+00 4.466497700107898705e-01 1.570796326794896558e+00 -1.364934155079620608e+18 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.273999999999999355e-01 2.637999999999999790e-01 8.800000000000000530e-03 3.705004563451579997e+02
2.450000000000000000e+02 5.621706046053451900e+01 1.834163614797821538e+03 1.023400093290618003e+02 5.097383269176087861e-01 0.000000000000000000e+00 2.673518508725609699e-01 1.570796326794896558e+00 -1.584250944048891136e+18 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.273999999999999355e-01 2.637999999999999790e-01 8.800000000000000530e-03 4.080848378377638710e+02
2.480000000000000000e+02 5.873545989752084751e+01 1.972657188925199534e+03 8.094427728199535466e+01 5.456487964373925026e-01 0.000000000000000000e+00 8.923276438649290210e-01 0.000000000000000000e+00 -1.741619745347975424e+18 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.273999999999999355e-01 2.637999999999999790e-01 8.800000000000000530e-03 4.325549592885242873e+02
2.490000000000000000e+02 5.963606562952723067e+01 2.414453969108153160e+03 1.020803068916292631e+02 1.045162255977054450e-01 0.000000000000000000e+00 7.287329155213091436e-01 1.570796326794896558e+00 -2.147949152467216896e+18 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.273999999999999355e-01 2.637999999999999790e-01 8.800000000000000530e-03 5.084580693598255721e+02
2.520000000000000000e+02 6.238195643876506580e+01 2.353302301174479908e+03 9.234883408101383395e+01 9.039511196358671619e-01 0.000000000000000000e+00 4.578427419637819407e-01 0.000000000000000000e+00 -2.141203388370486528e+18 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.273999999999999355e-01 2.637999999999999790e-01 8.800000000000000530e-03 4.981294007871895815e+02
2.530000000000000000e+02 6.330010061052156090e+01 2.210422642829827964e+03 1.063423988475721558e+02 1.365655813323619849e+00 0.000000000000000000e+00 9.507334104278679643e-01 1.570796326794896558e+00 -2.025949137792494336e+18 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.273999999999999355e-01 2.637999999999999790e-01 8.800000000000000530e-03 4.737838541835871524e+02
2.560000000000000000e+02 6.621825773365539192e+01 3.035390508615891576e+03 7.917557907277438289e+01 1.234097953273221249e+00 0.000000000000000000e+00 1.686888924247870181e-01 0.000000000000000000e+00 -2.845461229578230784e+18 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.273999999999999355e-01 2.637999999999999790e-01 8.800000000000000530e-03 6.106208893485876388e+02
2.570000000000000000e+02 6.723813733030009132e+01 2.866223516950306475e+03 1.055165040163923464e+02 6.920955368006491693e-01 0.000000000000000000e+00 9.653352821715643906e-03 1.570796326794896558e+00 -2.707493889256545280e+18 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.273999999999999355e-01 2.637999999999999790e-01 8.800000000000000530e-03 5.832409974360676870e+02
