# galaxy time_merged bin_sep mass_total bin_ecc gw_strain gw_freq gen_1 gen_2
2.800000000000000000e+01 9.200000000000000000e+05 8.171962869568020241e-07 4.085981434784009991e+01 7.136013744118863134e-01 9.246476163921978406e-15 5.461697882940180762e+02 1.000000000000000000e+00 1.000000000000000000e+00
2.900000000000000000e+01 5.100000000000000000e+05 3.542101560657199277e-01 5.048558903021373823e+01 7.806383941498934442e-01 2.706551056672507395e-24 2.127459276311612874e-06 1.000000000000000000e+00 1.000000000000000000e+00
2.900000000000000000e+01 5.200000000000000000e+05 1.009711780604274792e-06 5.048558903021373823e+01 7.806383941498934442e-01 1.039562055022339732e-14 4.420349763322990384e+02 1.000000000000000000e+00 1.000000000000000000e+00
2.900000000000000000e+01 5.600000000000000000e+05 1.149329447153357026e-01 3.548307436173979568e+01 6.575654814559158678e-01 1.016260786126052419e-27 9.649679196445815082e-06 1.000000000000000000e+00 1.000000000000000000e+00
2.900000000000000000e+01 5.700000000000000000e+05 7.096614872347959555e-07 3.548307436173979568e+01 6.575654814559158678e-01 8.993222032480107940e-15 6.289307382044587484e+02 1.000000000000000000e+00 1.000000000000000000e+00
2.900000000000000000e+01 6.300000000000000000e+05 3.076978423626483355e-04 4.289101928989319390e+01 2.955648694993724401e-01 3.803104311934169773e-21 7.658885254869902959e-02 1.000000000000000000e+00 1.000000000000000000e+00
2.900000000000000000e+01 6.400000000000000000e+05 3.076978423626483355e-04 4.289101928989319390e+01 2.955648694993724401e-01 inf 7.658885254869902959e-02 1.000000000000000000e+00 1.000000000000000000e+00
2.900000000000000000e+01 7.300000000000000000e+05 9.618568644045172311e-04 2.873232810627371947e+01 3.677985152727242246e-01 8.189297833986486376e-21 1.134197775653149678e-02 1.000000000000000000e+00 1.000000000000000000e+00
2.900000000000000000e+01 7.400000000000000000e+05 9.618568644045172311e-04 2.873232810627371947e+01 3.677985152727242246e-01 inf 1.134197775653149678e-02 1.000000000000000000e+00 1.000000000000000000e+00
2.900000000000000000e+01 7.800000000000000000e+05 1.730282229243122361e+00 5.515064947598254719e+01 8.793970285670972276e-01 1.354109939588256531e-27 2.059533925507462591e-07 1.000000000000000000e+00 2.000000000000000000e+00
2.900000000000000000e+01 7.900000000000000000e+05 1.103012989519650973e-06 5.515064947598254719e+01 8.793970285670972276e-01 9.436686646677738057e-15 4.046443036325662206e+02 1.000000000000000000e+00 2.000000000000000000e+00
2.900000000000000000e+01 8.300000000000000000e+05 1.664223737092696442e+00 3.739317095422860859e+01 1.176567703401909526e-03 7.888641455167203435e-28 1.797825909721195809e-07 1.000000000000000000e+00 1.000000000000000000e+00
2.900000000000000000e+01 8.400000000000000000e+05 7.478634190845721527e-07 3.739317095422860859e+01 1.176567703401909526e-03 1.013703047791909664e-14 5.968040576021023753e+02 1.000000000000000000e+00 1.000000000000000000e+00
2.900000000000000000e+01 9.000000000000000000e+05 7.930352739329535883e-01 2.752676237499593270e+01 6.267172048076604662e-01 1.449109862739592958e-27 4.689298351420061734e-07 1.000000000000000000e+00 1.000000000000000000e+00
2.900000000000000000e+01 9.100000000000000000e+05 5.505352474999186556e-07 2.752676237499593270e+01 6.267172048076604662e-01 8.698938626518616757e-15 8.107163439011599166e+02 1.000000000000000000e+00 1.000000000000000000e+00
2.900000000000000000e+01 9.100000000000000000e+05 2.733171745573175215e-01 6.682875434780383728e+01 1.576940509541481239e-01 5.244534075566803238e-24 3.611190132656827498e-06 3.000000000000000000e+00 1.000000000000000000e+00
2.900000000000000000e+01 9.200000000000000000e+05 1.336575086956076670e-06 6.682875434780383728e+01 1.576940509541481239e-01 8.935944342577338559e-15 3.339340433602752682e+02 3.000000000000000000e+00 1.000000000000000000e+00
2.900000000000000000e+01 9.500000000000000000e+05 7.812655467244250182e-04 4.912309073806972037e+01 1.277516867318287952e-01 7.577517792590106792e-22 2.025880801353508939e-02 2.000000000000000000e+00 1.000000000000000000e+00
2.900000000000000000e+01 9.600000000000000000e+05 7.812655467244250182e-04 4.912309073806972037e+01 1.277516867318287952e-01 inf 2.025880801353508939e-02 2.000000000000000000e+00 1.000000000000000000e+00
2.900000000000000000e+01 9.600000000000000000e+05 1.091568246180199764e-06 5.457841230900999108e+01 1.726979838753388563e-01 1.132133413768655392e-14 4.088868695143161176e+02 1.000000000000000000e+00 1.000000000000000000e+00
2.900000000000000000e+01 9.900000000000000000e+05 1.030820287388966156e-06 5.154101436944830539e+01 9.706757324550643329e-01 4.295731653802170200e-14 4.329832546974682828e+02 2.000000000000000000e+00 1.000000000000000000e+00
3.000000000000000000e+01 6.000000000000000000e+05 1.028127877949380320e+00 3.204700222231909379e+01 5.108613933086805226e-01 1.295709809406809868e-27 3.427615183636050731e-07 1.000000000000000000e+00 1.000000000000000000e+00
3.000000000000000000e+01 6.100000000000000000e+05 1.954760043221943855e+00 6.155758053790117401e+01 7.559676998721144292e-01 1.725476068811677136e-27 1.812047788576796773e-07 1.000000000000000000e+00 1.000000000000000000e+00
3.000000000000000000e+01 6.100000000000000000e+05 6.409400444463818846e-07 3.204700222231909379e+01 5.108613933086805226e-01 9.389377932134299384e-15 6.963645459652536829e+02 1.000000000000000000e+00 1.000000000000000000e+00
3.000000000000000000e+01 6.200000000000000000e+05 1.231151610758023522e-06 6.155758053790117401e+01 7.559676998721144292e-01 1.279850329744575773e-14 3.625288056659803146e+02 1.000000000000000000e+00 1.000000000000000000e+00
3.000000000000000000e+01 6.500000000000000000e+05 1.513984867700990944e-01 3.378262575073569707e+01 5.306612211339721830e-01 5.275998660844157366e-28 6.227782763048010836e-06 1.000000000000000000e+00 1.000000000000000000e+00
3.000000000000000000e+01 6.600000000000000000e+05 6.756525150147139775e-07 3.378262575073569707e+01 5.306612211339721830e-01 9.289791071327202104e-15 6.605879695898628370e+02 1.000000000000000000e+00 1.000000000000000000e+00
3.000000000000000000e+01 8.300000000000000000e+05 1.269269254657270085e-01 2.954645076099510703e+01 2.072862531558809507e-01 4.387189125536443247e-28 7.587366711398437131e-06 1.000000000000000000e+00 1.000000000000000000e+00
3.000000000000000000e+01 8.400000000000000000e+05 5.909290152199021792e-07 2.954645076099510703e+01 2.072862531558809507e-01 8.772804042348470615e-15 7.552987102448546466e+02 1.000000000000000000e+00 1.000000000000000000e+00
3.000000000000000000e+01 8.800000000000000000e+05 1.445456574577834996e-01 9.220946267971983445e+01 7.578443544300800250e-01 3.320038940738272566e-27 1.102933246479730410e-05 1.000000000000000000e+00 3.000000000000000000e+00
3.000000000000000000e+01 8.900000000000000000e+05 1.844189253594396624e-06 9.220946267971983445e+01 7.578443544300800250e-01 1.008735197915388806e-14 2.420185033460875843e+02 1.000000000000000000e+00 3.000000000000000000e+00
3.000000000000000000e+01 9.000000000000000000e+05 5.422375276563718058e-07 2.711187638281858980e+01 5.578960261442500457e-01 9.836918587114291555e-15 8.231225252352918460e+02 1.000000000000000000e+00 1.000000000000000000e+00
3.000000000000000000e+01 9.400000000000000000e+05 1.467650211733265486e+00 4.499784292434796384e+01 6.010831176351725258e-01 1.204533236033021231e-27 2.381392936196593304e-07 2.000000000000000000e+00 1.000000000000000000e+00
3.000000000000000000e+01 9.500000000000000000e+05 8.999568584869592985e-07 4.499784292434796384e+01 6.010831176351725258e-01 8.984571278670083597e-15 4.959436875587983877e+02 2.000000000000000000e+00 1.000000000000000000e+00
3.100000000000000000e+01 4.400000000000000000e+05 3.161522310135667091e-03 3.309273799898780055e+01 8.016954160551094111e-01 3.436171599690467224e-21 2.042636226306687383e-03 1.000000000000000000e+00 1.000000000000000000e+00
3.100000000000000000e+01 4.500000000000000000e+05 2.845370079122100642e-03 3.309273799898780055e+01 8.818649576606204521e-01 1.080446586124075821e-20 2.392364039370473584e-03 1.000000000000000000e+00 1.000000000000000000e+00
3.100000000000000000e+01 5.400000000000000000e+05 2.251661665754307005e-03 3.612467605557597494e+01 8.620239429659644070e-01 1.133012564041985178e-20 3.550719254985193474e-03 1.000000000000000000e+00 1.000000000000000000e+00
3.100000000000000000e+01 5.500000000000000000e+05 2.251661665754307005e-03 3.612467605557597494e+01 8.620239429659644070e-01 inf 3.550719254985193474e-03 1.000000000000000000e+00 1.000000000000000000e+00
3.100000000000000000e+01 5.700000000000000000e+05 3.434638014201635836e-01 2.416346327366179025e+01 5.736327614547765963e-01 9.683153734155170116e-27 1.541441997663676104e-06 1.000000000000000000e+00 1.000000000000000000e+00
3.100000000000000000e+01 5.800000000000000000e+05 4.832692654732358183e-07 2.416346327366179025e+01 5.736327614547765963e-01 8.083096355749628294e-15 9.235595038405612058e+02 1.000000000000000000e+00 1.000000000000000000e+00
3.100000000000000000e+01 6.800000000000000000e+05 1.341474859826815441e-02 2.592954588961042361e+01 2.846893670233692220e-01 7.442243511808950366e-26 2.068677086438421844e-04 1.000000000000000000e+00 1.000000000000000000e+00
3.100000000000000000e+01 6.900000000000000000e+05 5.185909177922085062e-07 2.592954588961042361e+01 2.846893670233692220e-01 8.296899388111214256e-15 8.606551093142958280e+02 1.000000000000000000e+00 1.000000000000000000e+00
3.100000000000000000e+01 7.000000000000000000e+05 1.734513108302663698e+00 4.358171171882200667e+01 3.448712671916378536e-01 8.235259154417674761e-28 1.824125935037468649e-07 2.000000000000000000e+00 1.000000000000000000e+00
3.100000000000000000e+01 7.100000000000000000e+05 8.489043312769057366e-07 4.244521656384528541e+01 2.369546207723738362e-01 8.117772056767157876e-15 5.257694025079318862e+02 1.000000000000000000e+00 2.000000000000000000e+00
3.100000000000000000e+01 7.100000000000000000e+05 8.716342343764401130e-07 4.358171171882200667e+01 3.448712671916378536e-01 8.702220939147051501e-15 5.120587345460949109e+02 2.000000000000000000e+00 1.000000000000000000e+00
3.100000000000000000e+01 8.200000000000000000e+05 2.038062615663809474e-04 2.713817232618916009e+01 9.072873915560582259e-02 3.983874521078608228e-21 1.130142141615519402e-01 1.000000000000000000e+00 1.000000000000000000e+00
3.100000000000000000e+01 8.300000000000000000e+05 2.500190896228269774e-02 3.005460389964433787e+01 7.639227757286595200e-01 2.063780840459937965e-24 8.753158765868805473e-05 1.000000000000000000e+00 1.000000000000000000e+00
3.100000000000000000e+01 8.300000000000000000e+05 2.038062615663809474e-04 2.713817232618916009e+01 9.072873915560582259e-02 2.681345661837924764e-19 1.130142141615519402e-01 1.000000000000000000e+00 1.000000000000000000e+00
3.100000000000000000e+01 8.400000000000000000e+05 6.010920779928867349e-07 3.005460389964433787e+01 7.639227757286595200e-01 8.980878071551069019e-15 7.425283735766287236e+02 1.000000000000000000e+00 1.000000000000000000e+00
3.100000000000000000e+01 8.500000000000000000e+05 5.980844032198012750e-02 2.516557500508195488e+01 3.266590839562207860e-01 1.865158425242854962e-27 2.164854781139266692e-05 1.000000000000000000e+00 1.000000000000000000e+00
3.100000000000000000e+01 8.500000000000000000e+05 5.025504323848968280e-01 5.279125920315027543e+01 5.794172839692321997e-01 2.548177967800512686e-24 1.287302432268793916e-06 2.000000000000000000e+00 1.000000000000000000e+00
3.100000000000000000e+01 8.600000000000000000e+05 5.033115001016390966e-07 2.516557500508195488e+01 3.266590839562207860e-01 8.307640762649805965e-15 8.867826841860807008e+02 1.000000000000000000e+00 1.000000000000000000e+00
3.100000000000000000e+01 8.600000000000000000e+05 1.682063572856787204e+00 5.764537344791891371e+01 9.379671025767776227e-01 1.817656829179839196e-27 2.196785612923931399e-07 1.000000000000000000e+00 1.000000000000000000e+00
3.100000000000000000e+01 8.600000000000000000e+05 1.055825184063005486e-06 5.279125920315027543e+01 5.794172839692321997e-01 1.205571392669086389e-14 4.227289988711047499e+02 2.000000000000000000e+00 1.000000000000000000e+00
3.100000000000000000e+01 8.900000000000000000e+05 1.123579716853161477e-06 5.617898584265807216e+01 3.108597231046066056e-02 4.612243698492458396e-14 3.972374334879382900e+02 1.000000000000000000e+00 1.000000000000000000e+00
3.100000000000000000e+01 9.300000000000000000e+05 1.224183093193720491e-02 2.082209163652917283e+01 4.357343376684950087e-01 8.397575326942539071e-26 2.126481782615008442e-04 1.000000000000000000e+00 1.000000000000000000e+00
3.100000000000000000e+01 9.400000000000000000e+05 4.164418327305834569e-07 2.082209163652917283e+01 4.357343376684950087e-01 7.574590080082268599e-15 1.071765341429100772e+03 1.000000000000000000e+00 1.000000000000000000e+00
3.100000000000000000e+01 9.500000000000000000e+05 1.665999090906724822e+00 4.398804163114134269e+01 4.165011027084960515e-01 1.135625942884692234e-27 1.946812962733733818e-07 1.000000000000000000e+00 1.000000000000000000e+00
3.100000000000000000e+01 9.600000000000000000e+05 8.797608326228268581e-07 4.398804163114134269e+01 4.165011027084960515e-01 1.100284746544468382e-14 5.073287039969929424e+02 1.000000000000000000e+00 1.000000000000000000e+00
3.200000000000000000e+01 3.000000000000000000e+05 1.585803600458460361e+00 5.153069972074744243e+01 2.782469803161697897e-01 1.687815179903982606e-27 2.268965937913672946e-07 1.000000000000000000e+00 1.000000000000000000e+00
3.200000000000000000e+01 3.100000000000000000e+05 1.030613994414948813e-06 5.153069972074744243e+01 2.782469803161697897e-01 1.137156722830835249e-14 4.330699228426665286e+02 1.000000000000000000e+00 1.000000000000000000e+00
3.200000000000000000e+01 3.600000000000000000e+05 1.323392886557572146e+00 3.095022129198372696e+01 4.500149502273891877e-01 7.689600869367324172e-28 2.306575852701793200e-07 1.000000000000000000e+00 1.000000000000000000e+00
3.200000000000000000e+01 3.600000000000000000e+05 7.800360044043824683e-04 3.159036895935599176e+01 3.198968251198277546e-01 3.628393733488032477e-20 1.628450010490008204e-02 1.000000000000000000e+00 1.000000000000000000e+00
3.200000000000000000e+01 3.700000000000000000e+05 6.190044258396745422e-07 3.095022129198372696e+01 4.500149502273891877e-01 9.212386886977931028e-15 7.210415699959074800e+02 1.000000000000000000e+00 1.000000000000000000e+00
3.200000000000000000e+01 3.700000000000000000e+05 7.800360044043824683e-04 3.159036895935599176e+01 3.198968251198277546e-01 inf 1.628450010490008204e-02 1.000000000000000000e+00 1.000000000000000000e+00
3.200000000000000000e+01 4.500000000000000000e+05 1.681740434718709487e+00 2.195947938357031148e+01 3.829390756444821520e-01 2.330487412986797153e-28 1.356255855513293809e-07 1.000000000000000000e+00 1.000000000000000000e+00
3.200000000000000000e+01 4.600000000000000000e+05 6.820618394321247188e-07 2.196453064470129135e+01 3.829390756444821520e-01 3.585379914959477705e-15 5.251633276132373567e+02 1.000000000000000000e+00 1.000000000000000000e+00
3.200000000000000000e+01 4.700000000000000000e+05 6.820618394321247188e-07 2.196453064470129135e+01 3.829390756444821520e-01 inf 5.251633276132373567e+02 1.000000000000000000e+00 1.000000000000000000e+00
3.200000000000000000e+01 5.200000000000000000e+05 9.867076661536081650e-01 4.705874144461431285e+01 9.216958076507008046e-01 3.052998076025840281e-27 4.417804122402212322e-07 1.000000000000000000e+00 2.000000000000000000e+00
3.200000000000000000e+01 5.300000000000000000e+05 9.411748288922862584e-07 4.705874144461431285e+01 9.216958076507008046e-01 1.051018657775260818e-14 4.742242454222441665e+02 1.000000000000000000e+00 2.000000000000000000e+00
3.200000000000000000e+01 5.800000000000000000e+05 8.807740468624640773e-01 5.734840599455355914e+01 7.522037624394624089e-01 4.363807502512847587e-27 5.782730697690448949e-07 1.000000000000000000e+00 3.000000000000000000e+00
3.200000000000000000e+01 5.900000000000000000e+05 1.146968119891071102e-06 5.734840599455355914e+01 7.522037624394624089e-01 8.712457371168075074e-15 3.891371654551675761e+02 1.000000000000000000e+00 3.000000000000000000e+00
3.200000000000000000e+01 6.300000000000000000e+05 1.430792091638464436e+00 2.990774546557081948e+01 1.085926612626134519e-01 6.132222477452691841e-28 2.016954481184174471e-07 1.000000000000000000e+00 1.000000000000000000e+00
3.200000000000000000e+01 6.400000000000000000e+05 5.981549093114163870e-07 2.990774546557081948e+01 1.194519273888748068e-01 8.941902993075625753e-15 7.461744710173117028e+02 1.000000000000000000e+00 1.000000000000000000e+00
3.200000000000000000e+01 6.500000000000000000e+05 5.538700277618995721e-02 6.752872134118013037e+01 4.532541545794741000e-02 1.601656655447437462e-26 3.979252726500936467e-05 4.000000000000000000e+00 1.000000000000000000e+00
3.200000000000000000e+01 6.600000000000000000e+05 1.350574426823602551e-06 6.752872134118013037e+01 4.532541545794741000e-02 8.196816600140912214e-15 3.304726597641617900e+02 4.000000000000000000e+00 1.000000000000000000e+00
3.200000000000000000e+01 7.500000000000000000e+05 3.577540753322513978e-02 3.737395350353827439e+01 8.038906061270959524e-01 2.404620646983358580e-26 5.702649659574905228e-05 1.000000000000000000e+00 1.000000000000000000e+00
3.200000000000000000e+01 7.600000000000000000e+05 8.819413567369905893e-01 4.502342280333637348e+01 3.142444228727828137e-01 3.183771948767057740e-27 5.113623477743535877e-07 1.000000000000000000e+00 1.000000000000000000e+00
3.200000000000000000e+01 7.600000000000000000e+05 7.474790700707655083e-07 3.737395350353827439e+01 8.842796667398056254e-01 8.965007859132342636e-15 5.971109304767547883e+02 1.000000000000000000e+00 1.000000000000000000e+00
3.200000000000000000e+01 7.700000000000000000e+05 9.004684560667274821e-07 4.502342280333637348e+01 5.970644034582872628e-01 9.730129207831439069e-15 4.956619191208846473e+02 1.000000000000000000e+00 1.000000000000000000e+00
3.200000000000000000e+01 7.700000000000000000e+05 9.197052451973302123e-01 3.219826368567586883e+01 7.775856827554059603e-01 1.457295108501746198e-27 4.060806420573272893e-07 1.000000000000000000e+00 1.000000000000000000e+00
3.200000000000000000e+01 7.800000000000000000e+05 6.439652737135173877e-07 3.219826368567586883e+01 7.775856827554059603e-01 8.617879766997622577e-15 6.930931546479838516e+02 1.000000000000000000e+00 1.000000000000000000e+00
3.200000000000000000e+01 8.100000000000000000e+05 2.556929463902440913e-01 9.956536008949699124e+01 5.882184585109883068e-01 1.436451781974644014e-27 4.871302155254778762e-06 5.000000000000000000e+00 1.000000000000000000e+00
3.200000000000000000e+01 8.200000000000000000e+05 1.991307201789940034e-06 9.956536008949699124e+01 5.882184585109883068e-01 1.492382582149801859e-14 2.241381553989562008e+02 5.000000000000000000e+00 1.000000000000000000e+00
3.200000000000000000e+01 9.000000000000000000e+05 1.281071617081333880e+00 5.337795444994394245e+01 6.167561951877335163e-02 2.152541350439839761e-27 3.180459760719997926e-07 1.000000000000000000e+00 1.000000000000000000e+00
3.200000000000000000e+01 9.000000000000000000e+05 1.474408273250177499e-04 2.600567759950357782e+01 5.901256996186428072e-01 4.208594376616408678e-19 1.797945421317540260e-01 1.000000000000000000e+00 1.000000000000000000e+00
3.200000000000000000e+01 9.100000000000000000e+05 1.067559088998878835e-06 5.337795444994394245e+01 6.167561951877335163e-02 9.386337207868611332e-15 4.180826407092890804e+02 1.000000000000000000e+00 1.000000000000000000e+00
3.200000000000000000e+01 9.100000000000000000e+05 1.474408273250177499e-04 2.600567759950357782e+01 5.901256996186428072e-01 inf 1.797945421317540260e-01 1.000000000000000000e+00 1.000000000000000000e+00
3.200000000000000000e+01 9.200000000000000000e+05 2.459334353073762912e-06 1.229667176536881357e+02 3.765313278391943519e-01 1.301919735690369916e-14 1.814832222727332010e+02 6.000000000000000000e+00 1.000000000000000000e+00
3.300000000000000000e+01 2.900000000000000000e+05 7.092541780080412195e-02 5.145857216738967566e+01 6.576875585233395161e-02 3.805245266478669868e-23 2.397149209552505261e-05 1.000000000000000000e+00 1.000000000000000000e+00
3.300000000000000000e+01 3.000000000000000000e+05 1.029171443347793518e-06 5.145857216738967566e+01 6.576875585233395161e-02 1.094265686748388552e-14 4.336769407339882036e+02 1.000000000000000000e+00 1.000000000000000000e+00
3.300000000000000000e+01 3.200000000000000000e+05 7.335419322338259107e-01 3.896658373709366430e+01 2.572204172521708188e-02 3.503512657133252588e-27 6.271592100669526128e-07 1.000000000000000000e+00 1.000000000000000000e+00
3.300000000000000000e+01 3.300000000000000000e+05 7.793316747418732927e-07 3.896658373709366430e+01 2.572204172521708188e-02 9.987581084085214291e-15 5.727059960570510384e+02 1.000000000000000000e+00 1.000000000000000000e+00
3.300000000000000000e+01 3.500000000000000000e+05 7.129657045510522373e-01 5.577594779636759625e+01 1.717929249334969599e-01 7.845157085356511417e-27 7.830501474306578790e-07 1.000000000000000000e+00 1.000000000000000000e+00
3.300000000000000000e+01 3.600000000000000000e+05 1.115518955927351993e-06 5.577594779636759625e+01 1.717929249334969599e-01 1.135962881002882870e-14 4.001078786427374325e+02 1.000000000000000000e+00 1.000000000000000000e+00
3.300000000000000000e+01 4.400000000000000000e+05 2.276154644806681893e-01 3.271011863229047378e+01 3.803355316459826330e-02 1.724826638529953042e-28 3.324355555836415515e-06 1.000000000000000000e+00 1.000000000000000000e+00
3.300000000000000000e+01 4.400000000000000000e+05 1.118491546147370314e-01 2.550580702190228521e+01 5.154796344023295784e-01 3.924722616032455483e-24 8.521960788241862163e-06 1.000000000000000000e+00 1.000000000000000000e+00
3.300000000000000000e+01 4.500000000000000000e+05 6.542023726458095206e-07 3.271011863229047378e+01 3.803355316459826330e-02 9.431638708147182467e-15 6.822474844240585981e+02 1.000000000000000000e+00 1.000000000000000000e+00
3.300000000000000000e+01 4.500000000000000000e+05 5.101161404380457273e-07 2.550580702190228521e+01 5.154796344023295784e-01 8.246296209885647316e-15 8.749535403027720122e+02 1.000000000000000000e+00 1.000000000000000000e+00
3.300000000000000000e+01 4.700000000000000000e+05 9.867143124169180934e-01 2.990628343643562914e+01 3.718670425907788513e-03 1.188551001934695229e-27 3.521787410435036188e-07 1.000000000000000000e+00 1.000000000000000000e+00
3.300000000000000000e+01 4.800000000000000000e+05 5.981256687287125877e-07 2.990628343643562914e+01 3.718670425907788513e-03 9.045719096444648821e-15 7.462109492650646416e+02 1.000000000000000000e+00 1.000000000000000000e+00
3.300000000000000000e+01 6.400000000000000000e+05 1.157827538104187204e-01 3.209456273090822975e+01 5.729685841653880951e-02 6.103288053301647975e-28 9.076511769826739801e-06 1.000000000000000000e+00 1.000000000000000000e+00
3.300000000000000000e+01 6.500000000000000000e+05 6.418912546181646270e-07 3.209456273090822975e+01 5.729685841653880951e-02 8.736840691972297475e-15 6.953326125425354576e+02 1.000000000000000000e+00 1.000000000000000000e+00
3.300000000000000000e+01 6.700000000000000000e+05 2.099069489069361531e-06 5.143479853041576177e+01 6.943169636050707805e-01 1.531876442123434491e-15 1.488529182035270821e+02 1.000000000000000000e+00 1.000000000000000000e+00
3.300000000000000000e+01 6.800000000000000000e+05 1.889162540162425462e-06 5.143479853041576177e+01 7.637486599655779473e-01 9.231158986543992571e-15 1.743386140318091577e+02 1.000000000000000000e+00 1.000000000000000000e+00
3.300000000000000000e+01 7.100000000000000000e+05 9.428767691315568817e-04 3.432172639029117533e+01 9.086322752775144451e-01 2.275266250809722755e-22 1.277236187477789366e-02 1.000000000000000000e+00 1.000000000000000000e+00
3.300000000000000000e+01 7.200000000000000000e+05 1.777308699013306625e-01 2.348832783504148836e+01 6.317469916539206753e-01 2.488276416249251213e-26 4.082731371075567490e-06 1.000000000000000000e+00 1.000000000000000000e+00
3.300000000000000000e+01 7.200000000000000000e+05 9.428767691315568817e-04 3.432172639029117533e+01 9.086322752775144451e-01 2.658231528096410789e-20 1.277236187477789366e-02 1.000000000000000000e+00 1.000000000000000000e+00
3.300000000000000000e+01 7.300000000000000000e+05 4.697665567008297711e-07 2.348832783504148836e+01 6.949216908193127651e-01 8.031259767703146585e-15 9.501057848315448382e+02 1.000000000000000000e+00 1.000000000000000000e+00
3.300000000000000000e+01 7.400000000000000000e+05 1.225027219704841359e-02 4.635245871943736518e+01 2.293565256042840173e-01 3.022410363576283806e-25 3.169471388089626827e-04 1.000000000000000000e+00 1.000000000000000000e+00
3.300000000000000000e+01 7.500000000000000000e+05 9.270491743887473074e-07 4.635245871943736518e+01 2.293565256042840173e-01 8.522583330111789406e-15 4.814501057467008991e+02 1.000000000000000000e+00 1.000000000000000000e+00
3.300000000000000000e+01 7.900000000000000000e+05 1.011535413949537533e-02 2.158601787298526631e+01 9.171165217662796687e-01 1.341438952446167734e-25 2.882595363744414638e-04 1.000000000000000000e+00 1.000000000000000000e+00
3.300000000000000000e+01 8.000000000000000000e+05 1.011535413949537533e-02 2.158601787298526631e+01 9.171165217662796687e-01 inf 2.882595363744414638e-04 1.000000000000000000e+00 1.000000000000000000e+00
3.300000000000000000e+01 8.900000000000000000e+05 1.445838954333963120e-06 7.229194771669816078e+01 5.007732674319402832e-01 1.409630347749967625e-14 3.086982279070345498e+02 1.000000000000000000e+00 1.000000000000000000e+00
3.300000000000000000e+01 9.000000000000000000e+05 4.860644488315023493e-01 3.213700900322354670e+01 8.160504894164186673e-01 2.612795283095599466e-29 1.055919953198148942e-06 2.000000000000000000e+00 1.000000000000000000e+00
3.300000000000000000e+01 9.100000000000000000e+05 6.427401800644709215e-07 3.213700900322354670e+01 8.160504894164186673e-01 8.663814915082017637e-15 6.944142234846507336e+02 2.000000000000000000e+00 1.000000000000000000e+00
3.300000000000000000e+01 9.600000000000000000e+05 7.983360953461914322e-01 4.211936810393081743e+01 8.279856624672246590e-02 2.839634147262579759e-27 5.742901016191656643e-07 2.000000000000000000e+00 1.000000000000000000e+00
3.300000000000000000e+01 9.700000000000000000e+05 8.423873620786163844e-07 4.211936810393081743e+01 8.279856624672246590e-02 8.192544375320008921e-15 5.298369172354705370e+02 2.000000000000000000e+00 1.000000000000000000e+00
3.400000000000000000e+01 1.300000000000000000e+05 5.971733762640631142e-07 2.985866881320315613e+01 2.806114668681422009e-01 9.062513275574906855e-15 7.474009069762903437e+02 1.000000000000000000e+00 1.000000000000000000e+00
3.400000000000000000e+01 2.100000000000000000e+05 1.253924355030676674e+00 4.128460756595616488e+01 4.588436161528053336e-01 1.196708573742310992e-27 2.888391973171680822e-07 1.000000000000000000e+00 1.000000000000000000e+00
3.400000000000000000e+01 2.200000000000000000e+05 8.256921513191232608e-07 4.128460756595616488e+01 4.588436161528053336e-01 7.879678846956067873e-15 5.405500371158938151e+02 1.000000000000000000e+00 1.000000000000000000e+00
3.400000000000000000e+01 2.900000000000000000e+05 2.084476190094046444e-03 5.349857417614971666e+01 1.466894183910478211e-01 4.838909422155491278e-23 4.851150535107239155e-03 1.000000000000000000e+00 2.000000000000000000e+00
3.400000000000000000e+01 3.000000000000000000e+05 2.084476190094046444e-03 5.349857417614971666e+01 1.466894183910478211e-01 inf 4.851150535107239155e-03 1.000000000000000000e+00 2.000000000000000000e+00
3.400000000000000000e+01 3.000000000000000000e+05 1.115320099300316725e+00 3.021674047302887089e+01 9.992611594883156201e-01 8.996326930069690882e-28 2.945734287763655882e-07 1.000000000000000000e+00 1.000000000000000000e+00
3.400000000000000000e+01 3.100000000000000000e+05 1.115320099300316725e+00 3.021674047302887089e+01 9.992611594883156201e-01 8.996326930069690882e-28 2.945734287763655882e-07 1.000000000000000000e+00 1.000000000000000000e+00
3.400000000000000000e+01 3.200000000000000000e+05 6.073679937646144777e-01 3.779262148320550097e+01 1.882079039931943143e-01 3.792457999568376308e-27 8.197750778641516767e-07 1.000000000000000000e+00 1.000000000000000000e+00
3.400000000000000000e+01 3.300000000000000000e+05 7.558524296641099936e-07 3.779262148320550097e+01 1.882079039931943143e-01 8.197357633594171748e-15 5.904961147511240824e+02 1.000000000000000000e+00 1.000000000000000000e+00
3.400000000000000000e+01 3.500000000000000000e+05 1.451861052318994009e-03 2.280750215183261531e+01 3.600416336367183723e-01 1.782853728724566722e-23 5.449044259979110398e-03 1.000000000000000000e+00 1.000000000000000000e+00
3.400000000000000000e+01 3.600000000000000000e+05 1.451861052318994009e-03 2.280750215183261531e+01 3.600416336367183723e-01 inf 5.449044259979110398e-03 1.000000000000000000e+00 1.000000000000000000e+00
3.400000000000000000e+01 3.900000000000000000e+05 1.303694543565810715e+00 2.970201909607034452e+01 3.216241906276580131e-01 7.147066717893243067e-28 2.310991086680290692e-07 1.000000000000000000e+00 1.000000000000000000e+00
