# galaxy bin_orb_a mass_final chi_eff spin_final spin_angle_final mass_1 mass_2 spin_1 spin_2 spin_angle_1 spin_angle_2 gen_1 gen_2 time_merged
3.000000000000000000e+00 1.280143492029810477e+04 3.702213688683196580e+01 -5.049565451790133516e-04 6.641393232857952800e-01 0.000000000000000000e+00 1.596788751321029487e+01 2.292186839869203041e+01 -1.189272362921143730e-02 -1.912714383954778816e-02 1.426979345033811075e+00 1.677870056697891021e+00 1.000000000000000000e+00 1.000000000000000000e+00 3.400000000000000000e+05
3.000000000000000000e+00 1.753167754271812737e+04 2.039792104363068148e+01 -2.047137945808200077e-02 6.794829458935063293e-01 0.000000000000000000e+00 1.057483485330135231e+01 1.088414072934950383e+01 -9.337977315275018675e-03 -3.251711856309222326e-02 2.661129233290325580e+00 3.030200000000000227e+00 1.000000000000000000e+00 1.000000000000000000e+00 5.300000000000000000e+05
3.000000000000000000e+00 1.124412991381848042e+04 2.971692844110860676e+01 -1.809426875311231087e-01 5.815184849824446278e-01 0.000000000000000000e+00 1.125966821765986126e+01 1.973217626418358250e+01 -2.998617014910265888e-01 -1.607223292288776084e-01 2.384314797570640021e+00 3.037180000000000213e+00 1.000000000000000000e+00 1.000000000000000000e+00 5.500000000000000000e+05
3.000000000000000000e+00 1.619814850156617649e+04 2.916412121102152355e+01 4.406750498826499107e-02 7.334623038769125802e-01 0.000000000000000000e+00 1.601380576584771376e+01 1.481417726516587585e+01 1.151052750458620988e-01 1.972372609656691811e-01 1.018818400975301408e+00 1.436248766948914124e+00 1.000000000000000000e+00 1.000000000000000000e+00 5.600000000000000000e+05
3.000000000000000000e+00 1.549249696765496992e+04 2.263531502308646992e+01 2.660331876786442215e-03 6.948415768438862550e-01 0.000000000000000000e+00 1.243687335834782282e+01 1.140476973942155858e+01 -2.810693861822600309e-02 8.147783132984946775e-02 3.055863340667585693e+00 1.111789511145023779e+00 1.000000000000000000e+00 1.000000000000000000e+00 5.700000000000000000e+05
3.000000000000000000e+00 1.599973881511190302e+04 4.523728340441567752e+01 4.658446169029956674e-01 7.312705700137528408e-01 0.000000000000000000e+00 2.921783259336776695e+01 1.875034690053882258e+01 7.652623038769122976e-01 2.449608305869581740e-02 0.000000000000000000e+00 1.600383459299501876e+00 2.000000000000000000e+00 1.000000000000000000e+00 6.500000000000000000e+05
3.000000000000000000e+00 3.599840283566732978e+04 2.995112294397425146e+01 -1.276708104265899396e-02 6.415181595533597791e-01 0.000000000000000000e+00 1.156018913662632563e+01 1.982329649623134671e+01 -6.584220012230238006e-02 -1.347746419749838720e-02 1.820569689607410391e+00 2.490626081159171612e+00 1.000000000000000000e+00 1.000000000000000000e+00 7.700000000000000000e+05
3.000000000000000000e+00 2.793978491977109661e+04 3.624583587164778464e+01 5.644360019706531201e-02 6.423258870901515927e-01 0.000000000000000000e+00 1.047483823317015528e+01 2.738860981679776074e+01 1.746156660716660369e-01 1.494754692422073372e-01 8.425373030157781162e-01 1.344194450922980621e+00 1.000000000000000000e+00 1.000000000000000000e+00 8.700000000000000000e+05
3.000000000000000000e+00 2.265759561156822383e+04 2.236061967506194392e+01 2.291945360349214450e-02 7.386779807491391514e-01 0.000000000000000000e+00 1.257753199793307886e+01 1.107573943943845229e+01 2.360466516230190492e-01 1.401791287123753948e-01 1.128959714938108982e+00 2.058380373642034300e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.400000000000000000e+05
3.000000000000000000e+00 1.902714021703850813e+04 4.456814409146338818e+01 -7.818390032704562731e-02 6.070802464644448060e-01 0.000000000000000000e+00 1.671200623564062582e+01 2.993748282602341249e+01 8.968709942044541389e-03 -1.330800559820161100e-01 1.692939857131274595e+00 2.716181372651243375e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.600000000000000000e+05
