# galaxy bin_orb_a mass_final chi_eff spin_final spin_angle_final mass_1 mass_2 spin_1 spin_2 spin_angle_1 spin_angle_2 gen_1 gen_2 time_merged
7.000000000000000000e+01 2.104372823387318931e+04 6.385058027674277525e+01 -4.483775541204394061e-02 6.695500324401678638e-01 0.000000000000000000e+00 3.441345140052483487e+01 3.270554721163858858e+01 2.524375823651482664e-02 -1.231975462179259878e-01 7.036369796458969983e-01 2.717234910564770178e+00 1.000000000000000000e+00 1.000000000000000000e+00 3.300000000000000000e+05
7.000000000000000000e+01 1.203143478050021622e+04 2.839737673908177129e+01 -2.416479945954468078e-02 6.748123806439687566e-01 0.000000000000000000e+00 1.361731685380172330e+01 1.624203055427006248e+01 -3.338248713070002260e-02 -1.753574919095576140e-02 2.887860172379132173e+00 2.989304426667775960e+00 1.000000000000000000e+00 1.000000000000000000e+00 4.800000000000000000e+05
7.000000000000000000e+01 2.900241577642561242e+04 8.315299500830667512e+01 4.767664214122514510e-01 8.318199117233178175e-01 0.000000000000000000e+00 2.269969641283881145e+01 6.421877866924961609e+01 -5.106926312225343323e-02 6.619500324401678126e-01 2.746194470227333539e+00 0.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 5.900000000000000000e+05
7.000000000000000000e+01 1.606034752684110026e+04 3.079432740650127087e+01 2.981660195071435260e-03 6.607475071326663896e-01 0.000000000000000000e+00 1.962404428109119081e+01 1.272898722412676875e+01 6.952986570095477659e-02 -3.162772518987502779e-02 1.201164349342723536e+00 2.967090314756176461e+00 1.000000000000000000e+00 1.000000000000000000e+00 6.800000000000000000e+05
7.000000000000000000e+01 2.571560937790826938e+04 6.884801809763045810e+01 6.704008747901664400e-02 7.227219237430881904e-01 0.000000000000000000e+00 3.802487460774604244e+01 3.469876197851824884e+01 1.844320482768116165e-01 7.797301514376128728e-02 9.057303947174899506e-01 1.366992364178553743e+00 1.000000000000000000e+00 1.000000000000000000e+00 7.100000000000000000e+05
7.000000000000000000e+01 1.958572117153658110e+04 2.277734162112011518e+01 -7.414876573713027885e-02 6.555413194890863382e-01 0.000000000000000000e+00 1.300900480886800992e+01 1.090358335003949186e+01 -6.762996653985790807e-02 -9.937546693836167566e-02 3.072080000000000144e+00 2.543431879367831883e+00 1.000000000000000000e+00 1.000000000000000000e+00 7.500000000000000000e+05
7.000000000000000000e+01 2.600238981630846683e+04 7.770292970924613485e+01 6.235244078792558931e-01 8.381800507269320244e-01 0.000000000000000000e+00 1.081915652298183694e+01 6.889553962315868318e+01 -1.151945982784443184e-01 7.359219237430880689e-01 2.498938029751730294e+00 0.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 7.500000000000000000e+05
7.000000000000000000e+01 1.959772122409671647e+04 3.289233966310337820e+01 4.523542065753847763e-01 6.954565367687131072e-01 0.000000000000000000e+00 2.279830641773926558e+01 1.193139197465447587e+01 6.731413194890861762e-01 6.415107723157355279e-02 0.000000000000000000e+00 1.075724558636880213e+00 2.000000000000000000e+00 1.000000000000000000e+00 8.000000000000000000e+05
7.000000000000000000e+01 1.238141945214237785e+04 2.271627869225122254e+01 -1.148377641566100671e-01 6.422073892530888450e-01 0.000000000000000000e+00 1.219712777107772794e+01 1.162213584987079962e+01 -8.129291952824166390e-02 -2.009158254688302725e-01 2.216251951676754928e+00 2.728739260626925844e+00 1.000000000000000000e+00 1.000000000000000000e+00 8.900000000000000000e+05
7.000000000000000000e+01 2.381987689044189392e+04 3.863387875851190500e+01 3.711227018555963725e-03 6.585693576411987271e-01 0.000000000000000000e+00 1.374145083885617424e+01 2.675181599915786279e+01 1.884147133613081615e-02 8.446692039576166045e-02 1.560284891134708252e+00 1.505448265439450983e+00 1.000000000000000000e+00 1.000000000000000000e+00 8.900000000000000000e+05
7.000000000000000000e+01 2.687166255924709549e+04 8.910210449063085036e+01 7.314526561885018596e-01 4.374543548027594042e-01 0.000000000000000000e+00 7.802528665670119778e+01 1.368859313029444280e+01 8.605800507269317778e-01 5.845748390700342134e-02 0.000000000000000000e+00 1.649162082716912225e+00 3.000000000000000000e+00 1.000000000000000000e+00 9.400000000000000000e+05
