# galaxy bin_orb_a mass_final chi_eff spin_final spin_angle_final mass_1 mass_2 spin_1 spin_2 spin_angle_1 spin_angle_2 gen_1 gen_2 time_merged
3.400000000000000000e+01 1.781377396274767307e+04 2.836844207856468714e+01 -1.300616206483946186e-02 6.824912388891123394e-01 0.000000000000000000e+00 1.537784709971009001e+01 1.448082171349306613e+01 1.122704684597501945e-01 -1.157785959062081899e-01 7.552460132976293039e-01 2.948467375378646782e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.300000000000000000e+05
3.400000000000000000e+01 1.340798328165205749e+04 3.978987516700719596e+01 -4.582729845380239392e-02 5.360335195457472945e-01 0.000000000000000000e+00 3.119273597331553916e+01 1.009187159264062394e+01 -9.791445676770815787e-02 -5.382254167434781696e-03 2.256844773146323924e+00 6.621244383825708457e-01 1.000000000000000000e+00 1.000000000000000000e+00 2.200000000000000000e+05
3.400000000000000000e+01 1.442380046998408761e+04 5.123507246272990301e+01 4.159090031304655266e-01 7.874027766594884348e-01 0.000000000000000000e+00 1.364458571276909815e+01 3.985398846338061674e+01 2.138644462820653638e-02 5.526335195457471317e-01 6.855081439237131757e-01 0.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 3.000000000000000000e+05
3.400000000000000000e+01 9.957291316110926346e+03 2.889271138463812960e+01 -5.618575458620678892e-02 6.089809979730745892e-01 0.000000000000000000e+00 1.956171158869627291e+01 1.065502888433259798e+01 -7.805434904727619194e-02 -9.152485252759866297e-02 3.068555428419676101e+00 1.751166108277049327e+00 1.000000000000000000e+00 1.000000000000000000e+00 3.100000000000000000e+05
3.400000000000000000e+01 1.688451116295428437e+04 3.629133154968688757e+01 -1.517884183350633361e-02 5.582539423073633600e-01 0.000000000000000000e+00 2.727750089838059111e+01 1.051512058482490808e+01 2.127844715765265030e-03 -5.450818485593508095e-02 1.590853455442569730e+00 3.093020000000000103e+00 1.000000000000000000e+00 1.000000000000000000e+00 3.300000000000000000e+05
3.400000000000000000e+01 9.447375212778180867e+03 2.168949691466822571e+01 -1.872057335993310839e-02 6.765793011388103739e-01 0.000000000000000000e+00 1.096204748404953300e+01 1.184545466778308231e+01 -1.004685891737461395e-01 3.058220785029451549e-02 2.263089898675386902e+00 7.044883844206699663e-01 1.000000000000000000e+00 1.000000000000000000e+00 3.600000000000000000e+05
3.400000000000000000e+01 1.281671465772469855e+04 2.827353792845003966e+01 -1.696534977573829067e-02 6.763231202906522244e-01 0.000000000000000000e+00 1.627544962581911037e+01 1.342656947025123593e+01 -2.310414237288609673e-01 1.177141061734282013e-01 2.124143753164718706e+00 3.722035926863321298e-01 1.000000000000000000e+00 1.000000000000000000e+00 4.000000000000000000e+05
3.400000000000000000e+01 1.128156155474819934e+04 4.305053135487181493e+01 -7.495058938102895640e-02 5.265151771434436467e-01 0.000000000000000000e+00 3.229236598451772267e+01 1.247342917141874885e+01 -9.598435264437867043e-02 -1.281343597114436572e-01 2.193015138820466614e+00 2.891812936288618463e+00 1.000000000000000000e+00 1.000000000000000000e+00 4.900000000000000000e+05
3.400000000000000000e+01 2.134639719446484742e+04 3.714997409612076495e+01 5.109471982709495874e-01 8.463929166190098385e-01 0.000000000000000000e+00 1.026569671555299657e+01 2.860430791599489453e+01 -8.695024437042290361e-03 6.934912388891121271e-01 1.302255441339333908e+00 0.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 5.000000000000000000e+05
3.400000000000000000e+01 1.878931849612986844e+04 2.748052276805494998e+01 4.349125643088629783e-02 7.099339476092891843e-01 0.000000000000000000e+00 1.650549988523858147e+01 1.244934173905958907e+01 -2.243123941290591644e-02 1.744202348422634330e-01 2.041043429006886623e+00 8.537078468423791033e-01 1.000000000000000000e+00 1.000000000000000000e+00 5.900000000000000000e+05
