# galaxy bin_orb_a mass_final chi_eff spin_final spin_angle_final mass_1 mass_2 spin_1 spin_2 spin_angle_1 spin_angle_2 gen_1 gen_2 time_merged
7.300000000000000000e+01 1.480174435870817615e+04 2.251511894910113298e+01 1.039410976512693541e-01 7.220083439492511745e-01 0.000000000000000000e+00 1.170536229221118063e+01 1.207121178213266433e+01 5.883346564964711534e-02 1.771532488629503077e-01 5.509611585884475193e-01 4.922059131248537334e-01 1.000000000000000000e+00 1.000000000000000000e+00 3.800000000000000000e+05
7.300000000000000000e+01 1.854972564401142881e+04 2.147085295311450182e+01 -1.025420305262242371e-01 6.377013755413994955e-01 0.000000000000000000e+00 1.079233965420920782e+01 1.170954578337421736e+01 -1.646636156892845315e-01 -1.515477649003983684e-01 1.884831847765249924e+00 3.006730558087093108e+00 1.000000000000000000e+00 1.000000000000000000e+00 3.800000000000000000e+05
7.300000000000000000e+01 1.649144955868792022e+04 3.284867805403997920e+01 -4.486907091728752767e-02 6.280937575949758767e-01 0.000000000000000000e+00 1.227021908986895582e+01 2.209546831711993420e+01 -1.415309224990760339e-01 -1.992686453564091603e-02 2.360307530159909906e+00 2.348544379160316442e+00 1.000000000000000000e+00 1.000000000000000000e+00 4.000000000000000000e+05
7.300000000000000000e+01 1.468558841499509799e+04 3.654931263097481775e+01 4.905246627256127367e-01 8.589000265406989687e-01 0.000000000000000000e+00 1.638253225845567584e+01 2.254102622972374803e+01 2.472572263964357420e-01 7.440083439492509720e-01 9.602721949658310496e-01 0.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 4.400000000000000000e+05
7.300000000000000000e+01 1.082074704863635270e+04 3.146169144223729930e+01 -1.729822818051087591e-03 6.923136383110067849e-01 0.000000000000000000e+00 1.390373947707260172e+01 1.921256948224043981e+01 2.140046258136553414e-02 7.979299880353675489e-02 4.768444591910316888e-01 1.782173678420338803e+00 1.000000000000000000e+00 1.000000000000000000e+00 4.700000000000000000e+05
7.300000000000000000e+01 2.444834086673097408e+04 5.278041096078469252e+01 -3.749671155730410765e-02 5.445723899791541367e-01 0.000000000000000000e+00 1.522942817139065497e+01 3.968331386734293886e+01 -6.981775132506753967e-02 -8.016490501457139428e-02 3.069686471666311256e+00 1.890070680394299041e+00 1.000000000000000000e+00 1.000000000000000000e+00 4.700000000000000000e+05
7.300000000000000000e+01 1.484431014178082114e+04 2.173572183618504283e+01 1.833282557039113934e-03 6.964530170856199076e-01 0.000000000000000000e+00 1.166855065687335014e+01 1.123354531251752952e+01 5.911495595990332030e-02 1.376421719673976904e-02 1.657890816317992622e+00 8.505214567215790833e-01 1.000000000000000000e+00 1.000000000000000000e+00 5.200000000000000000e+05
7.300000000000000000e+01 3.231833962823648108e+04 4.671759145698153759e+01 -3.800785910698877695e-02 6.406120689365724097e-01 0.000000000000000000e+00 1.854510388331984316e+01 3.043052659679682037e+01 -3.591963774269513882e-02 -4.658564296543434013e-02 2.917441580156439507e+00 2.596238469049611197e+00 1.000000000000000000e+00 1.000000000000000000e+00 5.400000000000000000e+05
7.300000000000000000e+01 2.124839429848906002e+04 2.358439503123176095e+01 1.793033699704905948e-02 7.020361823835227222e-01 0.000000000000000000e+00 1.243566219527663286e+01 1.242635370435955444e+01 6.830497383449056492e-02 3.850070205729665823e-02 6.611327596700656839e-01 2.059612686113028168e+00 1.000000000000000000e+00 1.000000000000000000e+00 5.600000000000000000e+05
7.300000000000000000e+01 2.045751785644035772e+04 3.624030653679457004e+01 3.025024893339889331e-01 7.934103242571555192e-01 0.000000000000000000e+00 1.681373623013613283e+01 2.155992653944028703e+01 -1.528182741373933506e-01 6.573013755413993353e-01 3.072080000000000144e+00 0.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 5.700000000000000000e+05
7.300000000000000000e+01 2.780123150312568032e+04 4.693190726759620190e+01 -5.916597107318712079e-02 5.368945639481779164e-01 0.000000000000000000e+00 3.428441982828282164e+01 1.461041873243409128e+01 -2.104154907218490356e-02 -1.715701338706069889e-01 2.816271063288439347e+00 2.649560552561189830e+00 1.000000000000000000e+00 1.000000000000000000e+00 5.900000000000000000e+05
7.300000000000000000e+01 1.760207183946356963e+04 2.721012819404335303e+01 -2.098926482360498683e-02 6.954336455989935661e-01 0.000000000000000000e+00 1.695796853198767806e+01 1.168799947404393080e+01 5.454489539788012070e-02 9.509384096178348511e-02 2.292482609449714381e+00 1.561956092424947151e+00 1.000000000000000000e+00 1.000000000000000000e+00 7.200000000000000000e+05
7.300000000000000000e+01 2.561839663416062103e+04 2.899139795499127814e+01 9.684111374403385486e-03 6.188171830831116216e-01 0.000000000000000000e+00 2.016868765099993510e+01 1.020202860338903506e+01 1.372775977602384012e-01 -5.991779482719299110e-02 1.238114682762938124e+00 3.079060000000000130e+00 1.000000000000000000e+00 1.000000000000000000e+00 7.200000000000000000e+05
7.300000000000000000e+01 1.267142266323937474e+04 2.503545796362951492e+01 -1.301391360051195600e-01 6.226049897646133147e-01 0.000000000000000000e+00 1.094929359669205304e+01 1.525260498812412102e+01 -1.980535092554297494e-01 -1.378142221730157824e-01 3.093020000000000103e+00 2.204042168876543695e+00 1.000000000000000000e+00 1.000000000000000000e+00 7.300000000000000000e+05
7.300000000000000000e+01 1.508773871008159222e+04 4.732899689113504849e+01 6.477136281782013283e-01 9.185469671709576289e-01 0.000000000000000000e+00 1.275453029866969601e+01 3.682777735063761781e+01 9.315728993772072475e-02 8.593000265406989246e-01 1.165006756526136389e+00 0.000000000000000000e+00 1.000000000000000000e+00 3.000000000000000000e+00 7.800000000000000000e+05
