# id_num orb_a mass spin spin_angle orb_inc orb_ecc orb_arg_periapse orb_ang_mom gen galaxy time_passed star_X star_Y star_Z radius
2.010000000000000000e+02 3.145872866155852421e+01 5.726788072832524676e+02 1.101493441304670142e+02 2.425623671990484176e-01 0.000000000000000000e+00 8.498997356423813043e-01 0.000000000000000000e+00 -3.700294319604181120e+17 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.273999999999999355e-01 2.637999999999999790e-01 8.800000000000000530e-03 1.608158643927716014e+02
2.020000000000000000e+02 3.185465104222276622e+01 3.983505756337297612e+02 1.173062820829423458e+02 1.345089283583595696e+00 0.000000000000000000e+00 7.056988624693127932e-01 0.000000000000000000e+00 -2.590042121567355200e+17 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.273999999999999355e-01 2.637999999999999790e-01 8.800000000000000530e-03 1.202852455944675825e+02
2.030000000000000000e+02 3.224227999545118450e+01 8.168679192282110080e+02 7.962405917031313152e+01 7.661861026028009558e-01 0.000000000000000000e+00 6.494600364490876743e-01 1.570796326794896558e+00 -5.343413165381874560e+17 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.273999999999999355e-01 2.637999999999999790e-01 8.800000000000000530e-03 2.136591381951020878e+02
2.040000000000000000e+02 3.268384695990943811e+01 6.029682453875692545e+02 9.168104454544375415e+01 2.932323882807835180e-01 0.000000000000000000e+00 5.132979116749557535e-01 1.570796326794896558e+00 3.971143061819765760e+17 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.273999999999999355e-01 2.637999999999999790e-01 8.800000000000000530e-03 1.675851578982167212e+02
2.050000000000000000e+02 3.303865387079348892e+01 5.499119664366860434e+02 1.096470363531757357e+02 7.664092990361955071e-02 0.000000000000000000e+00 3.174531294660225544e-01 0.000000000000000000e+00 3.641320995582181120e+17 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.273999999999999355e-01 2.637999999999999790e-01 8.800000000000000530e-03 1.556806141705258710e+02
2.060000000000000000e+02 3.344519957485853467e+01 6.712960791352616070e+02 7.805917648884161508e+01 3.868125635603267276e-01 0.000000000000000000e+00 9.609562366752808504e-01 0.000000000000000000e+00 4.472345698722140800e+17 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.273999999999999355e-01 2.637999999999999790e-01 8.800000000000000530e-03 1.826128306604265958e+02
2.070000000000000000e+02 3.386917374060752906e+01 4.969386732070120729e+02 1.127821190113036778e+02 1.019616206163020955e+00 0.000000000000000000e+00 7.838900699613744472e-01 0.000000000000000000e+00 3.331653558110030080e+17 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.273999999999999355e-01 2.637999999999999790e-01 8.800000000000000530e-03 1.435629047287144147e+02
2.080000000000000000e+02 3.426647668993788187e+01 5.626360949014459720e+02 1.148994330359471263e+02 9.443206013998748372e-01 0.000000000000000000e+00 3.073470928683831316e-01 1.570796326794896558e+00 3.794171097688007040e+17 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.273999999999999355e-01 2.637999999999999790e-01 8.800000000000000530e-03 1.585557776768144720e+02
2.090000000000000000e+02 3.474403609972071649e+01 7.566794784239446017e+02 7.082083585965693828e+01 3.865828611131496562e-01 0.000000000000000000e+00 5.250985526308999951e-01 0.000000000000000000e+00 -5.138143905568705920e+17 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.273999999999999355e-01 2.637999999999999790e-01 8.800000000000000530e-03 2.009692281989390779e+02
2.100000000000000000e+02 3.516199378612478910e+01 5.491161875810687434e+02 1.066787164872725242e+02 2.335377379741178372e-01 0.000000000000000000e+00 9.831696116637208549e-01 0.000000000000000000e+00 -3.751073877324225280e+17 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.273999999999999355e-01 2.637999999999999790e-01 8.800000000000000530e-03 1.555003594582087203e+02
2.110000000000000000e+02 3.560139172493995119e+01 7.072875528967813352e+02 1.044240739156459341e+02 3.058514939562176904e-01 0.000000000000000000e+00 9.761426519884294217e-01 1.570796326794896558e+00 4.861651056577091200e+17 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.273999999999999355e-01 2.637999999999999790e-01 8.800000000000000530e-03 1.904043263769074201e+02
2.120000000000000000e+02 3.606329816751634354e+01 5.377190615175808261e+02 6.112763140658127980e+01 1.200583619324826934e+00 0.000000000000000000e+00 6.012491306297930160e-01 0.000000000000000000e+00 -3.719998824525059840e+17 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.273999999999999355e-01 2.637999999999999790e-01 8.800000000000000530e-03 1.529129777383936073e+02
2.130000000000000000e+02 3.652021858341794314e+01 7.666919789632024731e+02 9.244746009317140079e+01 6.089179341444623805e-01 0.000000000000000000e+00 7.900264188974903679e-02 1.570796326794896558e+00 5.337547538080065280e+17 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.273999999999999355e-01 2.637999999999999790e-01 8.800000000000000530e-03 2.030938328419244101e+02
2.140000000000000000e+02 3.694917631306416439e+01 7.960048412099480402e+02 9.578789298416215559e+01 1.494797261289320778e+00 0.000000000000000000e+00 9.536879388252229584e-01 1.570796326794896558e+00 5.574066918652245120e+17 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.273999999999999355e-01 2.637999999999999790e-01 8.800000000000000530e-03 2.092823326331281919e+02
2.150000000000000000e+02 3.742405487633662631e+01 6.590361891905133689e+02 9.454788490583095495e+01 7.047640367426475372e-01 0.000000000000000000e+00 3.404953547309663708e-01 0.000000000000000000e+00 4.644501098530533760e+17 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.273999999999999355e-01 2.637999999999999790e-01 8.800000000000000530e-03 1.799398734403766298e+02
2.160000000000000000e+02 3.791615757590649594e+01 8.942574773599448008e+02 1.235531751048247457e+02 1.066457326194941047e+00 0.000000000000000000e+00 7.917808917450614992e-01 0.000000000000000000e+00 6.343495193087915520e+17 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.273999999999999355e-01 2.637999999999999790e-01 8.800000000000000530e-03 2.297047966609908087e+02
2.170000000000000000e+02 3.835849466420361153e+01 6.727893528078182044e+02 1.008570751175818572e+02 7.034916640456474468e-01 0.000000000000000000e+00 9.861095996139773723e-01 1.570796326794896558e+00 -4.800254282348907520e+17 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.273999999999999355e-01 2.637999999999999790e-01 8.800000000000000530e-03 1.829377309070666513e+02
2.180000000000000000e+02 3.888472471171913725e+01 8.400598234586510671e+02 8.353360494410456738e+01 3.176766896422843489e-01 0.000000000000000000e+00 4.625208326723059260e-01 1.570796326794896558e+00 -6.034672720570364160e+17 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.273999999999999355e-01 2.637999999999999790e-01 8.800000000000000530e-03 2.184983550569185411e+02
2.190000000000000000e+02 3.939798522994527730e+01 8.128627664959761887e+02 7.542198992833152715e+01 8.416243347070496705e-01 0.000000000000000000e+00 3.982689794214394619e-01 1.570796326794896558e+00 -5.877711824001470720e+17 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.273999999999999355e-01 2.637999999999999790e-01 8.800000000000000530e-03 2.128206595531445942e+02
2.200000000000000000e+02 3.991233351803813889e+01 1.087683563370471120e+03 1.011536191270814982e+02 7.235372581310931528e-01 0.000000000000000000e+00 6.514223879565361752e-02 0.000000000000000000e+00 7.916069178736730880e+17 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.273999999999999355e-01 2.637999999999999790e-01 8.800000000000000530e-03 2.686594074611472820e+02
2.210000000000000000e+02 4.041020976522862185e+01 8.382725143874392870e+02 5.888178220566800292e+01 4.788039184085707833e-01 0.000000000000000000e+00 1.592236327605547341e-01 1.570796326794896558e+00 -6.138818252283243520e+17 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.273999999999999355e-01 2.637999999999999790e-01 8.800000000000000530e-03 2.181263746434029258e+02
2.220000000000000000e+02 4.095392148434569179e+01 8.922371143084709502e+02 1.228066445235028397e+02 5.292415128329923668e-01 0.000000000000000000e+00 3.007028184610816002e-01 1.570796326794896558e+00 6.577818876660925440e+17 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.273999999999999355e-01 2.637999999999999790e-01 8.800000000000000530e-03 2.292895318943817813e+02
2.230000000000000000e+02 4.150221181444913299e+01 8.256806617250980480e+02 8.267524951780792719e+01 1.569365115821629297e-01 0.000000000000000000e+00 4.926271535216326658e-01 1.570796326794896558e+00 6.127760156485802240e+17 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.273999999999999355e-01 2.637999999999999790e-01 8.800000000000000530e-03 2.155011988312239168e+02
2.240000000000000000e+02 4.205004936841323371e+01 9.980181101375627577e+02 8.862041775228379947e+01 2.851980036523934503e-01 0.000000000000000000e+00 1.211170589898068473e-01 0.000000000000000000e+00 -7.455475149617292800e+17 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.273999999999999355e-01 2.637999999999999790e-01 8.800000000000000530e-03 2.507903015767233228e+02
2.250000000000000000e+02 4.257615116405282407e+01 1.181119882342428582e+03 9.743597220567247064e+01 1.177180011718015562e+00 0.000000000000000000e+00 6.305663797068077336e-01 0.000000000000000000e+00 8.878312597500904960e+17 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.273999999999999355e-01 2.637999999999999790e-01 8.800000000000000530e-03 2.869691320610650109e+02
2.260000000000000000e+02 4.319183832616087670e+01 1.263254702065469701e+03 9.810269979178390543e+01 8.061064472845665962e-01 0.000000000000000000e+00 2.414655967069878617e-02 1.570796326794896558e+00 -9.564116151243201280e+17 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.273999999999999355e-01 2.637999999999999790e-01 8.800000000000000530e-03 3.028257062453143362e+02
