# id_num orb_a mass spin spin_angle orb_inc orb_ecc orb_arg_periapse orb_ang_mom gen galaxy time_passed star_X star_Y star_Z radius
2.380000000000000000e+02 3.030596546555836213e+01 1.601815274963021238e+03 9.419999999999999485e-01 5.682859236342499010e-01 0.000000000000000000e+00 4.886683338462676218e-01 0.000000000000000000e+00 1.304514383481203968e+18 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.273999999999999355e-01 2.637999999999999790e-01 8.800000000000000530e-03 3.635577838626873586e+02
2.390000000000000000e+02 3.078443624334487083e+01 1.724366227365877648e+03 9.419999999999999485e-01 8.141452868166847434e-01 0.000000000000000000e+00 5.522015842670551233e-01 0.000000000000000000e+00 1.414396660571996672e+18 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.273999999999999355e-01 2.637999999999999790e-01 8.800000000000000530e-03 3.856444712240430022e+02
2.410000000000000000e+02 3.948149936481587474e+01 1.730899484422812293e+03 9.419999999999999485e-01 5.167125766632778561e-01 0.000000000000000000e+00 1.498954177693880563e-01 1.570796326794896558e+00 1.440168198788719616e+18 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.273999999999999355e-01 2.637999999999999790e-01 8.800000000000000530e-03 3.868129289571361369e+02
2.430000000000000000e+02 3.641778929036925661e+01 1.816477295151124508e+03 9.419999999999999485e-01 1.559890969784794690e+00 0.000000000000000000e+00 4.431439359580001125e-01 0.000000000000000000e+00 1.532594134112217088e+18 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.273999999999999355e-01 2.637999999999999790e-01 8.800000000000000530e-03 4.020383499214862582e+02
2.450000000000000000e+02 4.202205060364789091e+01 1.925912560420061709e+03 9.419999999999999485e-01 4.572654800915986195e-01 0.000000000000000000e+00 2.471396862715873888e-01 0.000000000000000000e+00 1.649193249182147584e+18 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.273999999999999355e-01 2.637999999999999790e-01 8.800000000000000530e-03 4.213012573370294831e+02
2.480000000000000000e+02 3.529659533507304303e+01 1.996717836698606106e+03 9.419999999999999485e-01 6.138276647827700661e-01 0.000000000000000000e+00 5.367703347578902662e-01 0.000000000000000000e+00 1.746640556935173888e+18 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.273999999999999355e-01 2.637999999999999790e-01 8.800000000000000530e-03 4.336475137802377162e+02
2.500000000000000000e+02 4.624608853670905262e+01 2.417787593927253511e+03 9.419999999999999485e-01 1.576736758573688890e+00 0.000000000000000000e+00 3.178641327428614882e-02 0.000000000000000000e+00 2.146580767193512960e+18 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.273999999999999355e-01 2.637999999999999790e-01 8.800000000000000530e-03 5.053799622661298940e+02
2.510000000000000000e+02 4.698821122287962027e+01 2.493256410468978629e+03 9.419999999999999485e-01 1.526143346635168152e+00 0.000000000000000000e+00 8.296932359747093144e-02 0.000000000000000000e+00 2.230697028543320320e+18 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.273999999999999355e-01 2.637999999999999790e-01 8.800000000000000530e-03 5.179609971392304715e+02
2.530000000000000000e+02 4.916961853805280214e+01 2.647440597070056810e+03 9.419999999999999485e-01 1.046827584811718337e+00 0.000000000000000000e+00 2.532679117832278143e-02 1.570796326794896558e+00 2.404584237069251072e+18 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.273999999999999355e-01 2.637999999999999790e-01 8.800000000000000530e-03 5.434310914622857354e+02
2.540000000000000000e+02 4.465083109523722271e+01 2.498985281441572170e+03 9.419999999999999485e-01 7.697123285777895951e-01 0.000000000000000000e+00 1.854654576530955640e-02 0.000000000000000000e+00 2.286200820806909184e+18 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.273999999999999355e-01 2.637999999999999790e-01 8.800000000000000530e-03 5.189128929866932367e+02
2.560000000000000000e+02 5.913367031309654465e+01 3.302790813927300405e+03 9.419999999999999485e-01 5.030067250537499923e-01 0.000000000000000000e+00 2.627871419560482910e-02 0.000000000000000000e+00 3.067911379943333888e+18 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.273999999999999355e-01 2.637999999999999790e-01 8.800000000000000530e-03 6.486170448608731931e+02
2.570000000000000000e+02 5.344607017189932918e+01 3.180863006828269590e+03 9.419999999999999485e-01 9.991765107244650057e-01 0.000000000000000000e+00 3.477058124172212328e-02 0.000000000000000000e+00 2.977863933680966144e+18 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.273999999999999355e-01 2.637999999999999790e-01 8.800000000000000530e-03 6.293894734802436233e+02
2.580000000000000000e+02 4.237554043087406086e+01 2.931745324910878480e+03 9.419999999999999485e-01 9.743387345032199498e-01 0.000000000000000000e+00 3.107344318987411702e-01 1.570796326794896558e+00 2.765515355044311040e+18 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.273999999999999355e-01 2.637999999999999790e-01 8.800000000000000530e-03 5.896366849234871097e+02
2.590000000000000000e+02 3.841924883040980632e+01 3.054823334811498626e+03 9.419999999999999485e-01 7.010560925957725065e-01 0.000000000000000000e+00 4.171069756980479437e-01 1.570796326794896558e+00 2.904485540289714176e+18 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.273999999999999355e-01 2.637999999999999790e-01 8.800000000000000530e-03 6.093578107638866186e+02
