# galaxy bin_orb_a mass_final chi_eff spin_final spin_angle_final mass_1 mass_2 spin_1 spin_2 spin_angle_1 spin_angle_2 gen_1 gen_2 time_merged
1.200000000000000000e+01 1.438628981162555829e+04 2.408130509045218304e+01 2.609198199694075931e-02 6.939674651304463815e-01 0.000000000000000000e+00 1.429487200369763933e+01 1.105041729331849965e+01 -5.508930675326628723e-02 1.099420741289896530e-01 1.961343134801972088e+00 6.582026756129628620e-01 1.000000000000000000e+00 1.000000000000000000e+00 3.300000000000000000e+05
1.200000000000000000e+01 1.570000559458907082e+04 5.024853716846306639e+01 -2.353243143962794465e-02 6.690984217755109320e-01 0.000000000000000000e+00 2.388256313911776729e+01 2.893432498550190957e+01 -1.784179345117523074e-02 -5.385856198375570114e-02 7.601565399539217394e-01 3.049253032801448882e+00 1.000000000000000000e+00 1.000000000000000000e+00 3.600000000000000000e+05
1.200000000000000000e+01 8.833885338474889068e+03 2.455538098707467398e+01 -3.021485721364164552e-03 6.888242396153020364e-01 0.000000000000000000e+00 1.348093619551556976e+01 1.236792545095745943e+01 -6.485649787916762665e-02 7.511306808741118057e-02 1.871706324978898994e+00 1.374664520938384316e+00 1.000000000000000000e+00 1.000000000000000000e+00 3.700000000000000000e+05
1.200000000000000000e+01 2.484751059158807766e+04 2.169764689608006236e+01 7.207975529967651507e-03 6.841336633305619142e-01 0.000000000000000000e+00 1.087358685017387394e+01 1.196467057368385056e+01 4.120033845741313816e-02 -3.678830167011622188e-02 7.847282749585611228e-01 1.924294055296593253e+00 1.000000000000000000e+00 1.000000000000000000e+00 3.800000000000000000e+05
1.200000000000000000e+01 2.596312996002048021e+04 3.846249029766826766e+01 -1.388045415079933523e-02 6.667493980065988257e-01 0.000000000000000000e+00 2.274486429405679644e+01 1.768762666765483615e+01 3.632309104500983099e-02 -7.558502128528227226e-02 1.485362941615747223e+00 2.062941049229512824e+00 1.000000000000000000e+00 1.000000000000000000e+00 5.100000000000000000e+05
1.200000000000000000e+01 1.479390176162592070e+04 2.069550391984734361e+01 -3.249789242913813520e-02 6.630306313969971388e-01 0.000000000000000000e+00 1.017894827933188218e+01 1.156384511285148164e+01 -2.561417777164884391e-02 -1.007902039518509402e-01 1.516785070364708554e+00 2.237404500753898517e+00 1.000000000000000000e+00 1.000000000000000000e+00 5.300000000000000000e+05
1.200000000000000000e+01 1.968740739482760546e+04 3.411038051172696584e+01 5.178573452033990651e-03 6.198522118322747909e-01 0.000000000000000000e+00 1.125998601411958511e+01 2.439434087828570696e+01 -1.051840285474145431e-02 1.962177387392623901e-02 3.002280000000000282e+00 8.882413996086393482e-01 1.000000000000000000e+00 1.000000000000000000e+00 6.100000000000000000e+05
1.200000000000000000e+01 1.853714595746044506e+04 5.462113516897019139e+01 2.449097355309101109e-01 7.209059651087311726e-01 0.000000000000000000e+00 2.424246426376600994e+01 3.362909656363860478e+01 6.997674651304462978e-01 -9.274013220151003378e-02 0.000000000000000000e+00 2.678855873887645789e+00 2.000000000000000000e+00 1.000000000000000000e+00 6.300000000000000000e+05
1.200000000000000000e+01 2.193234947050170013e+04 3.993558267273953533e+01 3.308952190027047990e-02 5.936675505770392380e-01 0.000000000000000000e+00 1.019592128231524164e+01 3.133461133253413067e+01 7.827710723808561921e-02 1.119931021931362819e-01 7.367100690888673808e-01 1.345754589449297711e+00 1.000000000000000000e+00 1.000000000000000000e+00 6.500000000000000000e+05
1.200000000000000000e+01 5.000000000000000000e+04 5.311836547392900343e+01 -8.768110191494826733e-02 6.061354926620781125e-01 0.000000000000000000e+00 3.590345112763973390e+01 1.960993006635479219e+01 -1.478919687289721452e-01 -8.695615652573908394e-02 2.377407705336034738e+00 2.222339058332510220e+00 1.000000000000000000e+00 1.000000000000000000e+00 7.800000000000000000e+05
1.200000000000000000e+01 2.136480976344941882e+04 4.467025123968664957e+01 4.366802251788034495e-01 8.195835615137081476e-01 0.000000000000000000e+00 1.236120307464952006e+01 3.430708016923642845e+01 -1.484728898812169851e-01 6.392522118322745417e-01 2.578308702678266506e+00 0.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 8.700000000000000000e+05
1.200000000000000000e+01 2.240578906619933696e+04 4.557248789139006107e+01 -5.758987904866925966e-02 6.321657790693039347e-01 0.000000000000000000e+00 1.660480242866706035e+01 3.105793177941241368e+01 -1.598979754746422677e-01 1.553837886720110459e-02 3.051140000000000185e+00 1.780945159822489687e+00 1.000000000000000000e+00 1.000000000000000000e+00 8.800000000000000000e+05
1.200000000000000000e+01 1.991784102347712178e+04 2.835041572066959858e+01 4.827162572992966735e-03 6.940843553811949507e-01 0.000000000000000000e+00 1.453521820120683117e+01 1.532955290151083005e+01 3.667707766492990518e-02 2.051561563925946921e-02 1.234909561506129849e+00 1.671298275661144528e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.000000000000000000e+05
1.200000000000000000e+01 1.258603005019866578e+04 2.373184985656071078e+01 2.684451013428369118e-03 6.871388122096382389e-01 0.000000000000000000e+00 1.191246986322709844e+01 1.307061851161588173e+01 7.190282086207192523e-03 7.555364989198697090e-03 1.310952184385474784e+00 1.096990236044885769e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.000000000000000000e+05
1.200000000000000000e+01 1.329974743369449243e+04 3.132149367325529354e+01 4.081858134819206230e-01 8.351398131647538303e-01 0.000000000000000000e+00 1.215842293885207326e+01 2.090119793390315905e+01 -1.952376800005618807e-01 7.352306313969964036e-01 2.479851551436926815e+00 0.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 9.700000000000000000e+05
