# galaxy bin_orb_a mass_final chi_eff spin_final spin_angle_final mass_1 mass_2 spin_1 spin_2 spin_angle_1 spin_angle_2 gen_1 gen_2 time_merged
6.000000000000000000e+00 2.035584961107834170e+04 3.925249208613197993e+01 -4.732967695001175090e-02 6.858864982444995428e-01 0.000000000000000000e+00 2.177251710703886189e+01 1.952937760682699775e+01 -1.115162441598804288e-01 9.352924833371412117e-02 2.902265088088725076e+00 1.347783197309275094e+00 1.000000000000000000e+00 1.000000000000000000e+00 3.700000000000000000e+05
6.000000000000000000e+00 2.180729106747777405e+04 2.732569074287273381e+01 8.349240372232685781e-02 7.009257129756267801e-01 0.000000000000000000e+00 1.145378709687336283e+01 1.731629915193636648e+01 6.149590611762224823e-02 1.294891511527054007e-01 9.943499702500719906e-01 4.508963359468569632e-01 1.000000000000000000e+00 1.000000000000000000e+00 4.400000000000000000e+05
6.000000000000000000e+00 5.000000000000000000e+04 5.615290172984894923e+01 -1.345533231028090138e-01 5.616747257483973854e-01 0.000000000000000000e+00 2.109086578658367372e+01 3.754769195689271299e+01 -4.813312219951793730e-02 -2.847266085388431289e-01 9.335814479226530738e-01 2.489000895716730444e+00 1.000000000000000000e+00 1.000000000000000000e+00 5.200000000000000000e+05
6.000000000000000000e+00 1.026813049297040379e+04 4.937414403284515885e+01 -1.436648918086443627e-01 5.196124536150478201e-01 0.000000000000000000e+00 3.994803448392387679e+01 1.111857515300438592e+01 -1.896276921136433313e-01 3.681549335501073383e-02 3.086040000000000116e+00 9.827056640907356755e-01 1.000000000000000000e+00 1.000000000000000000e+00 5.400000000000000000e+05
6.000000000000000000e+00 1.905274399634727888e+04 2.878253812895307462e+01 -5.565552860341105301e-03 5.953791913575882111e-01 0.000000000000000000e+00 1.997691544001549246e+01 1.013810756970222826e+01 8.848168646904468193e-02 -1.286428832675857725e-01 1.333770521214842075e+00 2.033934425804462265e+00 1.000000000000000000e+00 1.000000000000000000e+00 5.500000000000000000e+05
6.000000000000000000e+00 1.358515079845360560e+04 2.208327405500247664e+01 -1.063808593746817244e-01 6.473739162037696060e-01 0.000000000000000000e+00 1.108072231598571200e+01 1.208371938279024960e+01 -1.234393367312712070e-01 -1.261626417781727683e-01 2.695786333067944351e+00 2.509692317671369466e+00 1.000000000000000000e+00 1.000000000000000000e+00 6.700000000000000000e+05
6.000000000000000000e+00 1.579790228531942557e+04 2.243709727186636371e+01 -2.587951770961751524e-02 6.772738590492559663e-01 0.000000000000000000e+00 1.113535121544667383e+01 1.246100932668402272e+01 -5.717590259044459666e-02 1.959782787031319647e-03 2.995300000000000296e+00 6.654395571372261342e-01 1.000000000000000000e+00 1.000000000000000000e+00 7.100000000000000000e+05
6.000000000000000000e+00 8.789684706162026487e+03 2.424894377401507839e+01 -1.353420901965875500e-01 6.241603233323353983e-01 0.000000000000000000e+00 1.162265705351785705e+01 1.375599411181013565e+01 -2.449112990963663028e-01 -1.555442058823062745e-01 2.197460907906310545e+00 2.541200808577608328e+00 1.000000000000000000e+00 1.000000000000000000e+00 7.100000000000000000e+05
6.000000000000000000e+00 1.494576679644369142e+04 4.380086447448454834e+01 1.288530555572548961e-02 6.224411110597004582e-01 0.000000000000000000e+00 3.115680106846557962e+01 1.467326405110496168e+01 7.153397363477302651e-02 4.030255193828974521e-03 1.314633946301751566e+00 1.118760255346671562e+00 1.000000000000000000e+00 1.000000000000000000e+00 7.400000000000000000e+05
6.000000000000000000e+00 1.447824285411400342e+04 2.702481578147011376e+01 -2.409639850978259092e-03 6.875045172297534757e-01 0.000000000000000000e+00 1.459710697478139174e+01 1.385517336450734227e+01 3.490343599532341051e-02 -1.915288109953457163e-02 1.178146810739603145e+00 3.023220000000000240e+00 1.000000000000000000e+00 1.000000000000000000e+00 7.800000000000000000e+05
6.000000000000000000e+00 2.215817787025191865e+04 3.346309138658656224e+01 -1.529269784323976367e-02 6.520941337807002469e-01 0.000000000000000000e+00 1.265781871325419239e+01 2.240493326504405758e+01 -9.213496531458489902e-02 4.576223155592984426e-02 2.824089365398322560e+00 9.792740950554867929e-01 1.000000000000000000e+00 1.000000000000000000e+00 7.800000000000000000e+05
6.000000000000000000e+00 1.242337976202595564e+04 3.409027825490299790e+01 2.216228944805507389e-02 5.926096978143169380e-01 0.000000000000000000e+00 1.092359918402905805e+01 2.465733916104379730e+01 -3.457388265893686363e-02 -3.508540414404519303e-02 9.241614178036189342e-01 8.652129379561710465e-01 1.000000000000000000e+00 1.000000000000000000e+00 8.400000000000000000e+05
6.000000000000000000e+00 1.687265655476688335e+04 4.067287335771280254e+01 4.320634087026040682e-01 8.057101029154201122e-01 0.000000000000000000e+00 2.257167309422071000e+01 2.074686259376307618e+01 7.300738590492554803e-01 1.316996028728875945e-01 0.000000000000000000e+00 6.114056705688907245e-01 2.000000000000000000e+00 1.000000000000000000e+00 9.800000000000000000e+05
