# id_num orb_a mass spin spin_angle orb_inc orb_ecc orb_arg_periapse orb_ang_mom gen galaxy time_passed star_X star_Y star_Z radius
2.380000000000000000e+02 5.086290494815753505e+01 1.452622471246361329e+03 1.163977373154739752e+02 7.189569755642881699e-01 0.000000000000000000e+00 2.002777733253825465e-01 1.570796326794896558e+00 -1.193454870412661248e+18 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.273999999999999355e-01 2.637999999999999790e-01 8.800000000000000530e-03 3.386274861175909336e+02
2.390000000000000000e+02 5.156690259611893623e+01 1.600309029800280541e+03 8.573574527900787245e+01 4.198435986457333957e-01 0.000000000000000000e+00 1.219466256472142573e-01 1.570796326794896558e+00 -1.323858964996802560e+18 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.273999999999999355e-01 2.637999999999999790e-01 8.800000000000000530e-03 3.659005688056821555e+02
2.420000000000000000e+02 5.382367078665161131e+01 1.869432459264152840e+03 8.920386602918509311e+01 2.596822859620679935e-01 0.000000000000000000e+00 6.703049254998456608e-01 0.000000000000000000e+00 -1.579967645129090560e+18 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.273999999999999355e-01 2.637999999999999790e-01 8.800000000000000530e-03 4.143504580875012948e+02
2.450000000000000000e+02 5.624632501387884531e+01 2.133257181218103142e+03 1.160123149903941737e+02 5.274507365708105272e-02 0.000000000000000000e+00 6.213319100317324928e-01 0.000000000000000000e+00 -1.843068501818722560e+18 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.273999999999999355e-01 2.637999999999999790e-01 8.800000000000000530e-03 4.605052365113265864e+02
2.470000000000000000e+02 5.786544607950356323e+01 2.126862880625160869e+03 8.634208478960978539e+01 5.198588386636405767e-01 0.000000000000000000e+00 9.306271235429321997e-01 1.570796326794896558e+00 -1.863804444660585984e+18 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.273999999999999355e-01 2.637999999999999790e-01 8.800000000000000530e-03 4.594006373583304139e+02
2.510000000000000000e+02 6.137729723179488417e+01 2.678390577340679556e+03 9.605238503172623155e+01 3.138328310583739511e-01 0.000000000000000000e+00 8.877368130738909624e-01 0.000000000000000000e+00 -2.417284624186083840e+18 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.273999999999999355e-01 2.637999999999999790e-01 8.800000000000000530e-03 5.524578217847922588e+02
2.540000000000000000e+02 6.419676437132446267e+01 2.497955598864276908e+03 1.059598914339285756e+02 1.548854829864201754e+00 0.000000000000000000e+00 7.800211424052156950e-01 0.000000000000000000e+00 -2.305640950651055616e+18 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.273999999999999355e-01 2.637999999999999790e-01 8.800000000000000530e-03 5.224777152461516607e+02
2.550000000000000000e+02 6.520845386063373894e+01 3.057223769289927077e+03 1.112421275985015257e+02 3.580786139861431572e-01 0.000000000000000000e+00 3.956364232372443501e-01 0.000000000000000000e+00 -2.843991914515741696e+18 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.273999999999999355e-01 2.637999999999999790e-01 8.800000000000000530e-03 6.141320772583243297e+02
2.580000000000000000e+02 6.824374746325631236e+01 3.038840058941456846e+03 8.559330795942166503e+01 1.499571618053246180e-01 0.000000000000000000e+00 4.950127426686635745e-01 0.000000000000000000e+00 -2.891934782417519104e+18 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.273999999999999355e-01 2.637999999999999790e-01 8.800000000000000530e-03 6.111759752826362728e+02
2.600000000000000000e+02 7.043879788631240046e+01 3.023904578308794953e+03 8.898504134688417366e+01 1.524888874871056066e+00 0.000000000000000000e+00 5.342207724881015141e-01 0.000000000000000000e+00 -2.923636001690145280e+18 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.273999999999999355e-01 2.637999999999999790e-01 8.800000000000000530e-03 6.087717152368749112e+02
