# galaxy bin_orb_a mass_final chi_eff spin_final spin_angle_final mass_1 mass_2 spin_1 spin_2 spin_angle_1 spin_angle_2 gen_1 gen_2 time_merged
6.400000000000000000e+01 1.653927222057535982e+04 3.031274092592242297e+01 -9.041701391635827145e-04 6.587318244568622916e-01 0.000000000000000000e+00 1.897528361221516491e+01 1.284720369912448490e+01 -3.775392486844794671e-02 -2.057445167749816575e-02 1.954545157011814416e+00 4.373657855375048809e-01 1.000000000000000000e+00 1.000000000000000000e+00 4.400000000000000000e+05
6.400000000000000000e+01 1.296661718576135172e+04 2.656961489768121254e+01 -9.719451790980599207e-03 6.626755432157175330e-01 0.000000000000000000e+00 1.578207322982282790e+01 1.213416999994131729e+01 -1.370263092269350183e-03 -7.092865805469519835e-02 5.021623400344136234e-01 1.914825905885424007e+00 1.000000000000000000e+00 1.000000000000000000e+00 5.400000000000000000e+05
6.400000000000000000e+01 1.199783906686421142e+04 2.069018748630021776e+01 1.969977305076017760e-02 6.864015845384441317e-01 0.000000000000000000e+00 1.160861559813109878e+01 1.016736147675214141e+01 -3.125608077486379671e-02 3.752892544567708322e-02 1.243962009136883928e+00 6.111878994450902214e-01 1.000000000000000000e+00 1.000000000000000000e+00 5.600000000000000000e+05
6.400000000000000000e+01 1.286470092928216218e+04 3.764297601465173670e+01 4.128738975135667899e-01 8.277279835990976053e-01 0.000000000000000000e+00 1.302346066155763893e+01 2.657572661192787322e+01 -1.483228742885116525e-01 6.670755432157174925e-01 2.365495119164065851e+00 0.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 5.600000000000000000e+05
6.400000000000000000e+01 1.216868771733905123e+04 2.020819881287960129e+01 -1.868774333878607807e-01 6.173705767516193266e-01 0.000000000000000000e+00 1.044346791711106626e+01 1.069665870188767975e+01 -1.992607899962285933e-01 -2.554441199900772119e-01 3.093020000000000103e+00 2.325601111446079727e+00 1.000000000000000000e+00 1.000000000000000000e+00 6.700000000000000000e+05
6.400000000000000000e+01 1.572735208088952095e+04 6.167008625120616472e+01 2.729303586107045820e-01 7.936027683881168304e-01 0.000000000000000000e+00 3.494620613535678899e+01 3.048052992742798040e+01 -9.850297048144264489e-02 6.925318244568620107e-01 2.807341015545106178e+00 0.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 6.900000000000000000e+05
6.400000000000000000e+01 1.277295839000868000e+04 4.928706698241009576e+01 6.419189011887598273e-01 9.200854709110175556e-01 0.000000000000000000e+00 1.391174489373351619e+01 3.781653257837766091e+01 1.125789639380562340e-01 8.663279835990972400e-01 1.283467972875435903e+00 0.000000000000000000e+00 1.000000000000000000e+00 3.000000000000000000e+00 7.700000000000000000e+05
6.400000000000000000e+01 1.875721896954189651e+04 4.076832571173276420e+01 -4.120844798984659579e-02 5.868575977031833535e-01 0.000000000000000000e+00 3.085930939619225910e+01 1.157135100220919988e+01 -1.034658541069015392e-01 4.353801069165413873e-02 2.127362856599618546e+00 1.693742328033891908e+00 1.000000000000000000e+00 1.000000000000000000e+00 8.200000000000000000e+05
6.400000000000000000e+01 1.399191443591744428e+04 2.693172194171446776e+01 4.527048442987034738e-02 6.583510213569929714e-01 0.000000000000000000e+00 1.677802435903551626e+01 1.154153995842089131e+01 1.717448212316855793e-01 -1.126979504669140680e-01 4.614082049898666771e-01 3.079060000000000130e+00 1.000000000000000000e+00 1.000000000000000000e+00 8.500000000000000000e+05
6.400000000000000000e+01 2.824673814391040651e+04 2.503827339807682861e+01 -4.515833369531416924e-02 6.469001129783017445e-01 0.000000000000000000e+00 1.055902093018121235e+01 1.571551406170788034e+01 -5.022643785829673281e-03 -8.005965406072815260e-02 8.304657989434529597e-01 2.902164455405637167e+00 1.000000000000000000e+00 1.000000000000000000e+00 8.700000000000000000e+05
6.400000000000000000e+01 1.206946945809998397e+04 5.795112922775842179e+01 7.622370596460076309e-01 4.137843278147568249e-01 0.000000000000000000e+00 4.938919687903861444e+01 1.052341170634625200e+01 9.386854709110173944e-01 -7.184995639002809964e-02 0.000000000000000000e+00 2.731160716030282209e+00 4.000000000000000000e+00 1.000000000000000000e+00 8.700000000000000000e+05
6.400000000000000000e+01 2.512584002549255820e+04 3.659690186697581282e+01 -6.198582662635175600e-02 6.094409962820691584e-01 0.000000000000000000e+00 1.328090277162459820e+01 2.498500873853710758e+01 -8.482373604365395225e-02 -7.492199057445216026e-02 2.474966527424443896e+00 2.488399817226405020e+00 1.000000000000000000e+00 1.000000000000000000e+00 8.900000000000000000e+05
6.400000000000000000e+01 2.143706686000800983e+04 4.953191819183103206e+01 -7.066676028424852263e-02 5.397906689057649920e-01 0.000000000000000000e+00 3.861265340270225721e+01 1.280160751092790505e+01 -9.906521428751274838e-02 -9.203195547200455906e-03 2.816831623997398726e+00 1.639275368917156861e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.200000000000000000e+05
6.400000000000000000e+01 1.451015023888615542e+04 2.147182902691434947e+01 -4.872861366082009704e-02 6.629388649253346033e-01 0.000000000000000000e+00 1.193966699045644475e+01 1.060103066042459297e+01 -2.508812767981795089e-01 6.463481372487250853e-02 2.153079457820027187e+00 6.416623362673435915e-01 1.000000000000000000e+00 1.000000000000000000e+00 9.300000000000000000e+05
6.400000000000000000e+01 2.154663902557389520e+04 4.456015584353654901e+01 -2.776457107039707883e-02 5.275387150087412769e-01 0.000000000000000000e+00 1.118140892454025703e+01 3.509219417136048946e+01 8.254691248227008504e-02 -2.829763825626999130e-02 1.953424237902553262e+00 2.813820000000000654e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.900000000000000000e+05
