# id_num orb_a mass spin spin_angle orb_inc orb_ecc orb_arg_periapse orb_ang_mom gen galaxy time_passed gw_freq gw_strain
0.000000000000000000e+00 1.777786425960221823e+04 1.567606032671352523e+01 -2.396438966937497195e-01 1.819352890103885123e+00 1.447613708321246646e-02 2.038071174272809150e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
1.000000000000000000e+00 4.997196376775940735e+04 2.472586291117206869e+01 7.162962225380460624e-02 1.089299701995189440e-01 3.111666043457471442e+00 5.855002241687636694e-02 1.570796326794896558e+00 -1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
2.000000000000000000e+00 1.130338028633673821e+04 1.883411424911028931e+01 3.049590559241290369e-02 1.352191581000863785e+00 3.152305239397823033e+00 2.248295293205388456e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
3.000000000000000000e+00 3.507479702926064056e+04 1.175984283411824549e+01 -6.330871323204378953e-02 2.763279287925406891e+00 3.165188567145034604e+00 2.727105279932400816e-01 1.570796326794896558e+00 -1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
4.000000000000000000e+00 2.679608324918844664e+04 2.053634861920257038e+01 1.430282062577484595e-02 6.384765117391231204e-01 3.150313683934959474e+00 2.261663004408561578e-02 1.570796326794896558e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
5.000000000000000000e+00 1.758097431835902535e+04 1.030441867314169713e+01 4.032918119905444868e-03 1.281998255361644246e+00 3.111681117431784660e+00 5.309371929696585918e-02 0.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
6.000000000000000000e+00 3.100868293335436647e+03 1.423915932369231285e+01 -6.486686863498333788e-02 1.620835059744671236e+00 2.821201510016556075e-03 1.071388926840209782e-01 1.570796326794896558e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
7.000000000000000000e+00 3.134772715158796200e+04 1.396429110553497210e+01 6.617943376630926189e-02 1.375268790703364052e+00 3.153388542224742075e+00 2.701585792918300144e-01 0.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
8.000000000000000000e+00 2.607766298744237429e+04 1.789731446639296308e+01 -2.977462050126552726e-02 1.874903101768058855e+00 -2.016882823721867501e-02 1.284522594998495637e-01 1.570796326794896558e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
9.000000000000000000e+00 1.022487081019311881e+04 1.017948248867060812e+01 1.948402789297968007e-01 4.837241145868238501e-01 2.664776486351413780e-03 2.749145080892098081e-01 1.570796326794896558e+00 -1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
1.000000000000000000e+01 6.645683787925536308e+03 1.800111239406108510e+01 -5.513990568989955016e-02 2.631490369922524497e+00 -9.406070396834652694e-03 2.135676751875600632e-01 1.570796326794896558e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
1.100000000000000000e+01 2.272874646127560482e+04 1.125046295398786533e+01 8.707259714478382540e-02 7.623562806385716373e-01 3.151740902131511923e+00 1.428816264513972645e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
1.200000000000000000e+01 4.750271695633577474e+04 1.834602615010973281e+01 -5.230422992086330991e-02 2.672374849836973709e+00 -6.723115930579726986e-03 7.046581900757954708e-02 0.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
1.300000000000000000e+01 2.843223398517780151e+04 2.717215412536880947e+01 -4.562638082223386890e-03 3.113808717768923984e+00 3.113929896977513767e+00 1.906645782266846167e-01 1.570796326794896558e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
1.400000000000000000e+01 3.238173777206529849e+04 1.071227892622190225e+01 -1.927073792928525597e-02 2.596771217718801594e+00 3.154299027803715738e+00 2.668331709817590713e-01 1.570796326794896558e+00 -1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
1.500000000000000000e+01 1.080489955471480789e+04 1.974637128359507798e+01 1.530519460593564862e-01 6.988831800375026049e-01 3.144459943103155908e+00 4.255384297494791031e-03 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
