# galaxy bin_orb_a mass_final chi_eff spin_final spin_angle_final mass_1 mass_2 spin_1 spin_2 spin_angle_1 spin_angle_2 gen_1 gen_2 time_merged
8.400000000000000000e+01 1.883777834284222990e+04 2.155179737715008415e+01 5.385612281624712824e-03 6.879880004112671754e-01 0.000000000000000000e+00 1.081882751946764110e+01 1.187149206814425995e+01 1.771494333767063833e-02 4.239091645911497418e-03 9.462849999302669346e-01 1.367905100408824293e+00 1.000000000000000000e+00 1.000000000000000000e+00 3.700000000000000000e+05
8.400000000000000000e+01 2.282124539745031507e+04 2.253397873056104572e+01 1.224466153988126339e-02 6.910363669075465509e-01 0.000000000000000000e+00 1.118419061221604771e+01 1.254672064935102149e+01 3.142207770135287126e-02 1.523322908845489362e-02 3.572664462821090181e-01 1.774491001956979286e+00 1.000000000000000000e+00 1.000000000000000000e+00 4.400000000000000000e+05
8.400000000000000000e+01 1.784521911077823097e+04 3.079598133136160598e+01 -5.639406709782965321e-02 6.369484165947415510e-01 0.000000000000000000e+00 1.217142108500187092e+01 2.008511663168403061e+01 -1.142464349748312930e-01 -3.477752150910339013e-02 3.030200000000000227e+00 2.247001178669744803e+00 1.000000000000000000e+00 1.000000000000000000e+00 4.600000000000000000e+05
8.400000000000000000e+01 1.639562196634321663e+04 3.767461842365282365e+01 -9.078987736472424186e-02 6.417978688678132038e-01 0.000000000000000000e+00 2.211335303201022384e+01 1.739269292441949943e+01 -1.036492719783364130e-01 -1.281477315361138625e-01 2.213366403978669794e+00 3.023220000000000240e+00 1.000000000000000000e+00 1.000000000000000000e+00 5.100000000000000000e+05
8.400000000000000000e+01 1.006643131251347404e+04 2.442140484822784074e+01 7.308168889377558014e-03 6.864120567886882185e-01 0.000000000000000000e+00 1.403900563852989336e+01 1.165758130262942593e+01 -5.838587647760466737e-02 6.261207529072476685e-02 2.180947430778573448e+00 4.492966335434876446e-01 1.000000000000000000e+00 1.000000000000000000e+00 5.200000000000000000e+05
8.400000000000000000e+01 1.822309928896675410e+04 5.396001304030169621e+01 7.524990783212166801e-02 7.156687071350206208e-01 0.000000000000000000e+00 3.054583759916643970e+01 2.639156464203828278e+01 5.903995701901090798e-02 1.398799469613262458e-01 6.112686543959581220e-01 7.066417331837259175e-01 1.000000000000000000e+00 1.000000000000000000e+00 6.700000000000000000e+05
8.400000000000000000e+01 1.628062438710614333e+04 3.416901791341837935e+01 -3.212096038100613338e-02 6.632205868102375446e-01 0.000000000000000000e+00 2.002429238536831235e+01 1.589554648576145723e+01 7.957462315679299236e-02 -1.267318032870836941e-01 1.005400748403439515e+00 3.058120000000000172e+00 1.000000000000000000e+00 1.000000000000000000e+00 6.700000000000000000e+05
8.400000000000000000e+01 2.551213285667177479e+04 4.888511345481018822e+01 -8.427583778181176391e-03 5.909639526578871482e-01 0.000000000000000000e+00 3.652608208393724709e+01 1.448590101623396720e+01 1.160894424699363409e-01 3.368423844160248377e-03 1.661000704530039007e+00 2.953420000000000378e+00 1.000000000000000000e+00 1.000000000000000000e+00 6.800000000000000000e+05
8.400000000000000000e+01 1.153196301032866540e+04 4.937920019098847035e+01 -1.828555906211962179e-01 6.182278295578833571e-01 0.000000000000000000e+00 3.648647844652501249e+01 1.492995440325404033e+01 -2.857706011084873987e-01 1.058345722617262674e-01 2.967380000000000351e+00 9.898741058854456654e-01 1.000000000000000000e+00 1.000000000000000000e+00 6.900000000000000000e+05
8.400000000000000000e+01 8.172741372759277510e+03 3.347058581886508222e+01 4.841441596564483585e-01 8.466766737185225100e-01 0.000000000000000000e+00 1.063003918958872163e+01 2.455093638873106698e+01 4.174039778199765960e-03 6.928120567886881798e-01 1.013181156246704129e+00 0.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 7.600000000000000000e+05
8.400000000000000000e+01 3.712851043025809486e+04 4.164784700835902242e+01 -1.496090420611362673e-02 6.692706882889676301e-01 0.000000000000000000e+00 2.484586469316851520e+01 1.896788265556213204e+01 1.309619784721928470e-01 -1.043042911572514136e-01 1.196950908263949342e+00 2.770548137039130498e+00 1.000000000000000000e+00 1.000000000000000000e+00 8.200000000000000000e+05
8.400000000000000000e+01 1.322307520170254429e+04 6.564772030373688949e+01 4.771885387767529352e-01 6.323286335334020736e-01 0.000000000000000000e+00 4.966394845881615794e+01 1.916297256047041841e+01 6.430278295578830683e-01 7.291046083531523003e-02 0.000000000000000000e+00 8.632597991691943751e-01 2.000000000000000000e+00 1.000000000000000000e+00 9.500000000000000000e+05
