orb_a_1 orb_a_2 mass_1 mass_2 spin_1 spin_2 spin_angle_1 spin_angle_2 bin_sep bin_orb_a time_to_merger_gw flag_merging time_merged bin_ecc gen_1 gen_2 bin_orb_ang_mom bin_orb_inc bin_orb_ecc gw_freq gw_strain id_num
1.877594913085586086e+04 1.885318867372807654e+04 1.155414635402876122e+01 1.061511404312525464e+01 9.268631352759684749e-02 6.158669099623918786e-02 7.167033262950187611e-01 8.307571190644394976e-01 4.938395119554754586e+01 1.880230566059291232e+04 2.299215731426504212e+20 0.000000000000000000e+00 0.000000000000000000e+00 2.099572043214630868e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.963781587468634848e+00 1.100000000000000110e-02 8.563787965662790035e-10 6.446383482916912213e-31 3.730000000000000000e+02
1.264340566709215091e+04 1.267876920904040526e+04 1.082667683034041239e+01 1.299941784487378094e+01 6.021370624188972925e-03 -1.147678819120927229e-02 3.773074412488737206e-01 4.293957383395115568e-01 5.339848977811236796e-01 1.247188795527403090e+04 9.467138594897184000e+15 0.000000000000000000e+00 0.000000000000000000e+00 5.151977675472296792e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000021e-02 7.895907021693631496e-07 2.077292274637451541e-27 3.740000000000000000e+02
2.613332260899288303e+04 2.618840699949487680e+04 2.728707687894167933e+01 1.090913852557339148e+01 -7.925099661565782050e-02 1.033431039646494770e-01 3.079060000000000130e+00 1.253384731804108698e+00 5.352541322255734713e+01 2.614905514270647109e+04 8.777926846993008640e+18 0.000000000000000000e+00 0.000000000000000000e+00 5.641028255899701582e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 5.696912805009970437e-01 1.100000000000000110e-02 9.961831222884348785e-10 1.556910050977853826e-30 3.750000000000000000e+02
1.008672610653422635e+04 1.013201421799176205e+04 1.647395127450660013e+01 1.194481218069151218e+01 -1.886496660409466564e-01 1.023942119169392179e-01 1.837261720603485582e+00 1.699278593832531437e+00 3.205494237082180575e+01 9.991630888357389267e+03 1.280536943747860685e+19 0.000000000000000000e+00 0.000000000000000000e+00 3.796565449759211064e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.339360507426483049e-01 1.100000000000000110e-02 1.854082879463957887e-09 2.344515802085149144e-30 3.760000000000000000e+02
1.530698642691182431e+04 1.534518085110736502e+04 3.360771518377504208e+01 1.072028761952015863e+01 4.685725013709417242e-02 9.162706882063477443e-02 1.217560672008940470e+00 1.017574509663594196e+00 3.148491132712689478e+01 1.528248610303493115e+04 9.434644372432248750e+14 0.000000000000000000e+00 0.000000000000000000e+00 9.555969987272461275e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000021e-02 2.378780809758136545e-09 4.950244551483234029e-30 3.780000000000000000e+02
