# galaxy bin_orb_a mass_final chi_eff spin_final spin_angle_final mass_1 mass_2 spin_1 spin_2 spin_angle_1 spin_angle_2 gen_1 gen_2 time_merged
5.000000000000000000e+00 1.819694744196944157e+04 1.968787349583542934e+01 -2.257829150032916732e-02 6.756796317379163419e-01 0.000000000000000000e+00 1.021141967026796316e+01 1.049435175726438629e+01 2.999928038048785273e-02 -9.391218733868618440e-02 1.453342095187274863e+00 2.106888952019420280e+00 1.000000000000000000e+00 1.000000000000000000e+00 3.700000000000000000e+05
5.000000000000000000e+00 1.953294462040148210e+04 3.517641438880856697e+01 3.908141435125112549e-03 6.920220013540111514e-01 0.000000000000000000e+00 1.945902780490103723e+01 1.758853284936908423e+01 2.676376054374385999e-02 2.225934584314279152e-02 1.236152077350346046e+00 1.637920046655439776e+00 1.000000000000000000e+00 1.000000000000000000e+00 3.800000000000000000e+05
5.000000000000000000e+00 2.382455245352346901e+04 5.050225079423202601e+01 -8.726161529520418472e-03 6.682916782407861689e-01 0.000000000000000000e+00 2.664104007461581247e+01 2.643482746672613359e+01 3.179255548378964735e-02 -1.479383291106305398e-01 1.123769606325217607e+00 1.784473832292454043e+00 1.000000000000000000e+00 1.000000000000000000e+00 3.900000000000000000e+05
5.000000000000000000e+00 1.815349290839345849e+04 3.429960354884415352e+01 3.462236834453016332e-01 7.829198112335588045e-01 0.000000000000000000e+00 1.662216170816178362e+01 1.970146281632396423e+01 -2.142965877199767277e-01 6.888796317379162204e-01 1.854139259770587467e+00 0.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 4.100000000000000000e+05
5.000000000000000000e+00 1.155356426790200385e+04 4.937350122738746450e+01 -7.279051005455702827e-02 5.647498712838671109e-01 0.000000000000000000e+00 1.539754305215297059e+01 3.603327759796605534e+01 -1.317918883793471330e-01 -8.117669066971383574e-02 2.257516294520137023e+00 2.568115582115011009e+00 1.000000000000000000e+00 1.000000000000000000e+00 4.300000000000000000e+05
5.000000000000000000e+00 1.231115313961839820e+04 2.204782110977361853e+01 -4.064482588552394138e-02 6.411466198337588684e-01 0.000000000000000000e+00 1.049397690512267900e+01 1.261787524124704873e+01 -1.643647889657131322e-01 -1.125559707272737603e-01 1.969983705181160172e+00 1.761343676247169476e+00 1.000000000000000000e+00 1.000000000000000000e+00 4.400000000000000000e+05
5.000000000000000000e+00 2.029493930400700992e+04 3.897362893085645652e+01 -8.534775612093802033e-02 6.544375576578354003e-01 0.000000000000000000e+00 2.334691657013651067e+01 1.752343013360519208e+01 -2.086413252139010244e-01 2.132657434699217203e-03 2.378809014903858099e+00 4.755867229668793161e-01 1.000000000000000000e+00 1.000000000000000000e+00 5.000000000000000000e+05
5.000000000000000000e+00 2.893403269438660936e+04 5.039778316122966118e+01 4.215271007996070074e-02 6.748696453272460261e-01 0.000000000000000000e+00 2.019771111279059639e+01 3.276232376099617483e+01 4.768475340845073490e-02 5.554453041193552210e-02 1.051055143492873212e+00 2.695270272020190427e-01 1.000000000000000000e+00 1.000000000000000000e+00 6.500000000000000000e+05
5.000000000000000000e+00 1.561609644314215984e+04 2.481921229059152267e+01 -3.374170553170360853e-02 6.396031552535913489e-01 0.000000000000000000e+00 1.535734470280333497e+01 1.067001683954549129e+01 -5.110397868592436027e-02 -1.099348090136422068e-01 2.358001768645530127e+00 1.849098976166349662e+00 1.000000000000000000e+00 1.000000000000000000e+00 6.600000000000000000e+05
5.000000000000000000e+00 1.216424001012386725e+04 4.376883382415256563e+01 3.185119891725824992e-01 7.978668293724260341e-01 0.000000000000000000e+00 2.433027165397864167e+01 2.216476312235792889e+01 1.489598435512188776e-02 6.605466198337586192e-01 1.087660945315717997e+00 0.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 6.800000000000000000e+05
5.000000000000000000e+00 2.407946040800468472e+04 6.511226023122908657e+01 4.757143387400165624e-01 8.330250097565370382e-01 0.000000000000000000e+00 1.699004585650920873e+01 5.093385883595329489e+01 -1.439772768102461353e-01 6.742916782407859522e-01 2.551057093660521691e+00 0.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 7.700000000000000000e+05
5.000000000000000000e+00 3.869188550045905868e+04 3.522766841630009083e+01 -7.377275132502597588e-02 6.500352237369040331e-01 0.000000000000000000e+00 2.043527756116362326e+01 1.652886786920242912e+01 -9.066816698376184425e-02 -1.031950106892964292e-01 2.392337839540305655e+00 2.503735259310404082e+00 1.000000000000000000e+00 1.000000000000000000e+00 7.700000000000000000e+05
5.000000000000000000e+00 5.000000000000000000e+04 4.628862270468598439e+01 -6.793283852572691572e-02 4.905579342116198616e-01 0.000000000000000000e+00 1.168109345591926207e+01 3.632481984574233991e+01 -3.963577943008627508e-02 -1.094504129002253356e-01 7.795815105348643526e-01 2.697698435064004308e+00 1.000000000000000000e+00 1.000000000000000000e+00 8.600000000000000000e+05
