# id_num orb_a mass spin spin_angle orb_inc orb_ecc orb_arg_periapse orb_ang_mom gen galaxy time_passed star_X star_Y star_Z radius
2.380000000000000000e+02 5.130970734511544862e+01 1.885232592682073346e+03 9.709999999999999742e-01 1.110584399128468736e+00 0.000000000000000000e+00 3.806421515067623940e-01 0.000000000000000000e+00 1.545588087106216192e+18 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.273999999999999355e-01 2.637999999999999790e-01 8.800000000000000530e-03 4.163828655549305608e+02
2.420000000000000000e+02 4.388301689555931517e+01 1.791811307264368452e+03 9.709999999999999742e-01 1.383982896335702817e+00 0.000000000000000000e+00 6.681054995549746689e-01 0.000000000000000000e+00 1.511177773029352448e+18 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.273999999999999355e-01 2.637999999999999790e-01 8.800000000000000530e-03 3.997925679861299386e+02
2.430000000000000000e+02 5.518226890649992811e+01 1.880366912807916151e+03 9.709999999999999742e-01 3.948760855264590863e-01 0.000000000000000000e+00 1.453099752162981817e-01 1.570796326794896558e+00 1.597110752783484416e+18 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.273999999999999355e-01 2.637999999999999790e-01 8.800000000000000530e-03 4.155229147253432984e+02
2.440000000000000000e+02 4.075902100405511419e+01 2.123450917465684142e+03 9.709999999999999742e-01 1.559100072161720307e+00 0.000000000000000000e+00 7.174017548942132061e-01 1.570796326794896558e+00 1.816822065883139840e+18 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.273999999999999355e-01 2.637999999999999790e-01 8.800000000000000530e-03 4.579675217571776784e+02
2.480000000000000000e+02 5.958946919995545954e+01 2.180363401317743410e+03 9.709999999999999742e-01 4.835061817607464452e-01 0.000000000000000000e+00 3.002427976195324102e-02 0.000000000000000000e+00 1.919987440252291072e+18 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.273999999999999355e-01 2.637999999999999790e-01 8.800000000000000530e-03 4.677609953600989456e+02
2.490000000000000000e+02 5.454637607130277388e+01 2.358379142933067214e+03 9.709999999999999742e-01 1.112790113488483446e+00 0.000000000000000000e+00 4.150887453443224406e-01 1.570796326794896558e+00 2.093240499377779712e+18 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.273999999999999355e-01 2.637999999999999790e-01 8.800000000000000530e-03 4.980716223064069936e+02
2.510000000000000000e+02 6.273984685527621963e+01 2.654787329036979827e+03 9.709999999999999742e-01 1.059765920049782428e+00 0.000000000000000000e+00 1.212929962464550232e-01 0.000000000000000000e+00 2.391528982659382784e+18 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.273999999999999355e-01 2.637999999999999790e-01 8.800000000000000530e-03 5.475511394561760881e+02
2.520000000000000000e+02 5.741686254239539267e+01 2.903112796483384045e+03 9.709999999999999742e-01 1.596298893593553370e+00 0.000000000000000000e+00 6.694065259286732239e-01 0.000000000000000000e+00 2.634031011527347200e+18 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.273999999999999355e-01 2.637999999999999790e-01 8.800000000000000530e-03 5.881553153265276705e+02
2.540000000000000000e+02 5.890019317774623175e+01 2.805722716095527176e+03 9.709999999999999742e-01 4.214914581752262634e-01 0.000000000000000000e+00 8.382126903910149807e-01 0.000000000000000000e+00 2.583772357299849728e+18 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.273999999999999355e-01 2.637999999999999790e-01 8.800000000000000530e-03 5.723170666059037330e+02
2.560000000000000000e+02 6.147416290800700978e+01 3.096713496906086675e+03 9.709999999999999742e-01 7.648716802985474628e-01 0.000000000000000000e+00 5.660197611045411081e-01 0.000000000000000000e+00 2.896642503800313344e+18 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.273999999999999355e-01 2.637999999999999790e-01 8.800000000000000530e-03 6.193294327512079462e+02
