orb_a_1 orb_a_2 mass_1 mass_2 spin_1 spin_2 spin_angle_1 spin_angle_2 bin_sep bin_orb_a time_to_merger_gw flag_merging time_merged bin_ecc gen_1 gen_2 bin_orb_ang_mom bin_orb_inc bin_orb_ecc gw_freq gw_strain id_num
7.620713331966221631e+03 7.652705921982469590e+03 1.049149021753945910e+01 2.637547566659532805e+01 -2.493706744179417789e-01 -2.266573371198017661e-02 3.065100000000000158e+00 1.039163226675122953e+00 2.542400157422854079e+01 7.532531311924515649e+03 8.012619559200404480e+18 0.000000000000000000e+00 0.000000000000000000e+00 3.209988860436560065e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000021e-02 2.989660642062577495e-09 5.278505900395563997e-30 3.790000000000000000e+02
1.569916058032562978e+04 1.569973322921134968e+04 1.118576529227741467e+01 3.452438633251963296e+01 -2.374620785478327722e-01 7.025686308050105300e-01 2.896472707667903546e+00 0.000000000000000000e+00 5.726488857199001359e-01 1.569959309587547432e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.255785125073862751e-01 1.000000000000000000e+00 3.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000021e-02 9.847880198864245649e-07 5.935825414747194928e-27 3.800000000000000000e+02
