# id_num orb_a mass spin spin_angle orb_inc orb_ecc orb_arg_periapse orb_ang_mom gen galaxy time_passed gw_freq gw_strain
1.000000000000000000e+00 4.792109983315939462e+04 1.381526933524805933e+01 -2.500055741375999119e-02 2.043341421877618469e+00 -1.767827041278608943e-02 3.925154335491134322e-02 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
3.000000000000000000e+00 4.463410191811292316e+04 1.245783224991156146e+01 -1.922306266712935918e-01 2.834677956982333935e+00 3.163195366828303268e+00 2.532843062214201746e-02 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
1.000000000000000000e+01 3.598832510544313845e+04 1.478997951120015841e+01 -1.737462401357375841e-02 7.175813961667084628e-01 3.102781635556347783e+00 1.281747296755584263e-02 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
1.100000000000000000e+01 4.293598912367741832e+03 2.114016915515222550e+01 -1.502580553779553629e-01 2.556320493004771599e+00 8.844709160677601077e-04 9.000000000000001055e-02 1.570796326794896558e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
1.200000000000000000e+01 5.000000000000000000e+04 1.795183152163391327e+01 -2.075420979458904858e-01 2.753639813332062758e+00 1.613086365252847446e-02 2.060724031786839369e-02 1.570796326794896558e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
1.300000000000000000e+01 5.000000000000000000e+04 2.792178415496233157e+01 -2.708876546466550406e-01 3.100000000000000089e+00 3.106015271812002432e+00 1.356161581782201059e-02 1.570796326794896558e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
1.500000000000000000e+01 6.879164061251841304e+03 1.110950181058475295e+01 -1.957876949474140343e-02 2.722657672504529835e-01 3.132188223783017200e+00 2.631892820463903673e-02 1.570796326794896558e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
1.600000000000000000e+01 3.031839410570233667e+04 1.741815216679341205e+01 -3.262760038168091570e-02 1.346645603312613293e+00 7.547408232844692554e-03 1.000000000000000021e-02 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
1.700000000000000000e+01 3.936325161874636933e+02 1.415066373448503789e+01 -4.189897638787401513e-02 1.585068809535624457e+00 3.128000676842726424e+00 2.480578919526307824e-02 1.570796326794896558e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
1.800000000000000000e+01 1.177693992778082793e+04 1.255954762449789541e+01 -4.976149030707268522e-02 6.644382987169692445e-01 3.150372812896570895e+00 9.000000000000001055e-02 1.570796326794896558e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
2.000000000000000000e+01 4.134410577796948928e+04 1.236696392402402367e+01 -8.476040136948884141e-02 3.070795750268893620e+00 5.665207817234001186e-03 2.784587316774103649e-02 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
2.300000000000000000e+01 3.164300582718578517e+04 1.732354336366175573e+01 2.134673361020909821e-02 6.320634330392800315e-01 -2.121533383077920526e-02 1.000000000000000056e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
2.400000000000000000e+01 4.868674275408947142e+04 2.001056502496538059e+01 -9.827602699245382989e-02 2.787969581328836988e+00 3.959294645461874929e-02 5.390141714588508881e-02 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
2.500000000000000000e+01 3.541420546577776258e+04 3.489174409439155511e+01 4.336313808777098738e-03 1.861938270476076740e+00 3.525454448267685559e-02 1.130521788651505863e-02 1.570796326794896558e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
2.800000000000000000e+01 5.000000000000000000e+04 1.072147908405526806e+01 -1.515127902506288315e-01 2.178600136428252121e+00 3.125871571709066821e+00 3.631622272218666680e-02 1.570796326794896558e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
2.900000000000000000e+01 4.341619468459716882e+04 2.368508139924655254e+01 -1.361166196711421639e-01 2.192919256335934541e+00 2.476157328661381454e-02 1.941780965821892496e-02 1.570796326794896558e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
3.000000000000000000e+01 4.568941479401321703e+04 3.610618184915641393e+01 -1.626949291895436744e-02 1.037809026737665841e+00 3.140104585981374097e+00 2.991114218438279543e-02 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
3.100000000000000000e+01 4.319535795933323243e+04 1.962895658048398673e+01 -1.369562028511773499e-01 2.650767950288335673e+00 3.721465605976045921e-02 7.432691942859480372e-02 1.570796326794896558e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
3.200000000000000000e+01 1.967036484151802506e+04 1.098932998199725120e+01 -1.498458650258057134e-01 2.943176373317741845e+00 -1.866973092355460676e-02 1.000000000000000021e-02 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
3.300000000000000000e+01 5.000000000000000000e+04 4.079666427906583692e+01 -1.968094155219124106e-03 6.895916585925244702e-01 3.191906005009205849e+00 2.532640171370900695e-02 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
3.400000000000000000e+01 2.088694245647055504e+04 1.815504515823689147e+01 -4.201578132597200144e-02 7.617502290804812892e-01 3.111301907075362916e+00 2.142748537236265419e-02 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
3.500000000000000000e+01 5.000000000000000000e+04 1.164180647523457246e+01 5.874217673428971942e-02 1.311542732946149759e+00 -4.497741195560829575e-02 2.386739527066347732e-02 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
3.700000000000000000e+01 3.616212099554754968e+04 2.122843960348426862e+01 -1.706687237008229774e-01 2.653344278720477512e+00 -3.564467989861462571e-02 4.807413282575713487e-02 1.570796326794896558e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
3.800000000000000000e+01 1.275560668638851894e+04 1.262950912463674413e+01 -7.391225505644249960e-02 2.303722604564850229e+00 9.334928039092733540e-03 2.220659396641934055e-02 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
