# galaxy bin_orb_a mass_final chi_eff spin_final spin_angle_final mass_1 mass_2 spin_1 spin_2 spin_angle_1 spin_angle_2 gen_1 gen_2 time_merged
1.500000000000000000e+01 1.526624115368116327e+04 2.874374724477831933e+01 -9.423866499929381413e-02 6.383373981794753238e-01 0.000000000000000000e+00 1.948397015582079561e+01 1.057341459159295738e+01 -2.195027728500517916e-01 4.368843847539744668e-02 2.419169787472538413e+00 6.202151399489841399e-01 1.000000000000000000e+00 1.000000000000000000e+00 3.100000000000000000e+05
1.500000000000000000e+01 1.408822645465147798e+04 3.190768516030932034e+01 -7.208393479633645306e-04 6.142086457643965991e-01 0.000000000000000000e+00 2.300925781102465351e+01 1.034399115576582240e+01 5.006479416904447560e-02 7.785562197118910815e-03 1.637615057303765331e+00 8.545930059868050988e-01 1.000000000000000000e+00 1.000000000000000000e+00 4.400000000000000000e+05
1.500000000000000000e+01 1.662707170943199162e+04 4.787251756671145131e+01 3.812675232706996820e-01 8.234154033751405199e-01 0.000000000000000000e+00 2.200924965999542593e+01 2.883645128431074767e+01 7.102743684863442597e-02 6.769373981794749584e-01 1.657042293729201088e+00 0.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 4.600000000000000000e+05
1.500000000000000000e+01 1.054089404874191132e+04 2.888996485653030533e+01 4.952368794667675808e-03 6.633225553534263241e-01 0.000000000000000000e+00 1.858477203387011656e+01 1.174946090745025806e+01 -2.019057668527586905e-03 1.487403935536806693e-02 6.897461287953171594e-01 8.038025972544987630e-01 1.000000000000000000e+00 1.000000000000000000e+00 4.600000000000000000e+05
1.500000000000000000e+01 1.037755985198391500e+04 4.154878598565115055e+01 4.424051443439668829e-01 6.775308508919724026e-01 0.000000000000000000e+00 2.889661031264546409e+01 1.493517811455178190e+01 6.677225553534262836e-01 1.429247710528164239e-02 0.000000000000000000e+00 1.101758773410497882e+00 2.000000000000000000e+00 1.000000000000000000e+00 4.800000000000000000e+05
1.500000000000000000e+01 1.428981807460409436e+04 3.094815843782095399e+01 9.469694288695465478e-02 6.843637796903706549e-01 0.000000000000000000e+00 2.115732410591829549e+01 1.136080432419932329e+01 1.350168822859963147e-01 1.271707485591869746e-01 7.058160106200914718e-01 8.936362730521846265e-01 1.000000000000000000e+00 1.000000000000000000e+00 5.700000000000000000e+05
1.500000000000000000e+01 2.227479823678591856e+04 2.724416382540545101e+01 -3.503232792318310140e-03 6.312941280909166730e-01 0.000000000000000000e+00 1.779180873569734800e+01 1.077577806296751994e+01 4.591417975543649055e-02 -1.032484410678157355e-01 5.298462530896566047e-01 2.379672293015596463e+00 1.000000000000000000e+00 1.000000000000000000e+00 5.700000000000000000e+05
1.500000000000000000e+01 2.511508326675113130e+04 3.236069685283109720e+01 -1.752646951507971437e-02 6.274156962922124992e-01 0.000000000000000000e+00 1.177036005905165972e+01 2.210856137584765335e+01 -2.108178854968845162e-02 -2.857183204008331701e-02 3.044160000000000199e+00 2.152003535403363088e+00 1.000000000000000000e+00 1.000000000000000000e+00 5.800000000000000000e+05
1.500000000000000000e+01 1.460801244706914986e+04 6.280719470480661926e+01 2.718097276545484164e-01 7.608639937987922153e-01 0.000000000000000000e+00 3.202532176028637423e+01 3.460168799306931220e+01 6.528086457643962337e-01 -8.140173500390349148e-02 0.000000000000000000e+00 3.022054952323474986e+00 2.000000000000000000e+00 1.000000000000000000e+00 6.100000000000000000e+05
1.500000000000000000e+01 1.095407594855225216e+04 2.564034397236515161e+01 -3.094865863922754284e-02 6.798140173737788894e-01 0.000000000000000000e+00 1.499155662076509365e+01 1.196750024276055413e+01 -8.750747552116089345e-02 5.157223864029637783e-02 2.142669293676704445e+00 1.773663014122606851e+00 1.000000000000000000e+00 1.000000000000000000e+00 7.300000000000000000e+05
1.500000000000000000e+01 3.121077775643465066e+04 6.581952005037594233e+01 3.937011482801663909e-03 6.869880295047903207e-01 0.000000000000000000e+00 3.499678409892098330e+01 3.428903784700946034e+01 -8.448840031407264806e-02 8.712271715395412952e-02 2.440397617031390354e+00 5.593994742440591139e-01 1.000000000000000000e+00 1.000000000000000000e+00 7.600000000000000000e+05
1.500000000000000000e+01 9.944194554604368022e+03 5.639700171700130937e+01 5.001761681248456659e-01 8.493907259798818554e-01 0.000000000000000000e+00 1.747664011128621198e+01 4.180760675334030907e+01 1.051130851833588786e-01 6.873308508919723225e-01 1.048204404265817402e+00 0.000000000000000000e+00 1.000000000000000000e+00 3.000000000000000000e+00 7.600000000000000000e+05
1.500000000000000000e+01 1.777440163837005093e+04 3.652067253332134555e+01 -1.443262850106178524e-02 6.299939843979173171e-01 0.000000000000000000e+00 2.557088539171855501e+01 1.264065248051516654e+01 -2.019629634495109793e-02 1.777950878737627124e-02 2.420368862457861869e+00 2.386426703456220988e+00 1.000000000000000000e+00 1.000000000000000000e+00 8.900000000000000000e+05
1.500000000000000000e+01 1.766414731338783895e+04 8.888051508565912684e+01 7.741901356840341641e-01 9.199466486502745344e-01 0.000000000000000000e+00 3.121983082151958300e+01 6.330027238840309423e+01 7.095637796903703221e-01 8.060639937987919001e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 3.000000000000000000e+00 9.600000000000000000e+05
