# galaxy bin_orb_a mass_final chi_eff spin_final spin_angle_final mass_1 mass_2 spin_1 spin_2 spin_angle_1 spin_angle_2 gen_1 gen_2 time_merged
5.400000000000000000e+01 5.000000000000000000e+04 5.361526665273038361e+01 -9.332226744648974837e-02 6.480989929049705278e-01 0.000000000000000000e+00 3.713731083384775644e+01 1.890948378593065371e+01 -2.300805550587647075e-01 1.023757503816030423e-01 2.392768716498177906e+00 1.010740421619550578e+00 1.000000000000000000e+00 1.000000000000000000e+00 4.100000000000000000e+05
5.400000000000000000e+01 1.624190610337679391e+04 2.491796506671738243e+01 1.247380732289236384e-02 6.922515758808905906e-01 0.000000000000000000e+00 1.077089299201689521e+01 1.550418327883667580e+01 2.849997103483037364e-01 -1.608131662938816486e-02 1.421611965940485334e+00 2.112274943077518508e+00 1.000000000000000000e+00 1.000000000000000000e+00 5.000000000000000000e+05
5.400000000000000000e+01 1.402785730040978706e+04 3.505751934273783377e+01 4.686284101234270728e-03 6.655600577887317293e-01 0.000000000000000000e+00 2.162489378457972222e+01 1.520467461734777892e+01 -1.439849495151188097e-02 -1.552625453718997628e-02 1.680718212031622416e+00 5.037115467915500577e-01 1.000000000000000000e+00 1.000000000000000000e+00 6.200000000000000000e+05
5.400000000000000000e+01 2.197680994869978895e+04 3.464149632825160552e+01 -2.795376792641679486e-02 6.627539952359077224e-01 0.000000000000000000e+00 1.945232856932161525e+01 1.694090204915411846e+01 -3.087490498580830120e-02 -9.558624330974616057e-02 0.000000000000000000e+00 3.100000000000000089e+00 1.000000000000000000e+00 1.000000000000000000e+00 6.200000000000000000e+05
5.400000000000000000e+01 1.420314723518129358e+04 2.270995734681461542e+01 3.745218216661440336e-02 7.102046417073843987e-01 0.000000000000000000e+00 1.321329054287238769e+01 1.074330512124665660e+01 1.187943804601793857e-01 8.308088502647467677e-02 1.424112997070865694e+00 7.254648306997891760e-01 1.000000000000000000e+00 1.000000000000000000e+00 6.300000000000000000e+05
5.400000000000000000e+01 1.934367761658923700e+04 2.177577363885501072e+01 -1.602236204535658071e-01 6.318993766814324786e-01 0.000000000000000000e+00 1.202001687400882091e+01 1.078668171628465977e+01 -2.240353595782360596e-01 -1.358397584287596438e-01 2.569769393745700903e+00 2.818968425592315530e+00 1.000000000000000000e+00 1.000000000000000000e+00 7.000000000000000000e+05
5.400000000000000000e+01 1.796666786925349879e+04 5.439763442264801796e+01 -6.845939389930187635e-02 6.259292636970593682e-01 0.000000000000000000e+00 3.740093175829300520e+01 1.949254971169059658e+01 -1.067060464801887071e-01 -4.861745201742662288e-03 3.065100000000000158e+00 4.734743103188696622e-01 1.000000000000000000e+00 1.000000000000000000e+00 7.100000000000000000e+05
5.400000000000000000e+01 2.811135688782897341e+04 3.239184131827020963e+01 -1.135145457531426261e-01 6.217779953218429689e-01 0.000000000000000000e+00 1.343993017800413625e+01 2.048491664878576657e+01 -7.601712796573081854e-02 -1.470783570912619909e-01 2.606603723174247378e+00 2.976761755760525041e+00 1.000000000000000000e+00 1.000000000000000000e+00 7.200000000000000000e+05
5.400000000000000000e+01 1.393240681710559511e+04 3.444397468394101480e+01 4.659979006576979166e-01 8.483783907172647298e-01 0.000000000000000000e+00 1.372633746678377165e+01 2.275178213533800786e+01 4.179875299761152962e-02 7.284046417073842816e-01 7.334322720796272455e-01 0.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 7.200000000000000000e+05
5.400000000000000000e+01 2.214230401531086318e+04 4.375804543620364484e+01 5.406468993569938375e-01 5.610617450426935715e-01 0.000000000000000000e+00 3.472925027589715086e+01 1.091859629327010595e+01 7.111539952359072769e-01 1.526637711908351500e-02 0.000000000000000000e+00 1.681881102606380241e+00 2.000000000000000000e+00 1.000000000000000000e+00 7.400000000000000000e+05
5.400000000000000000e+01 5.000000000000000000e+04 6.271452342481342157e+01 4.990830305337975448e-01 7.786810050185729581e-01 0.000000000000000000e+00 1.058554452098209531e+01 5.401133074326295969e+01 -1.733934870004928963e-01 6.180989929049705012e-01 2.244518536413734111e+00 0.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 7.400000000000000000e+05
