# galaxy bin_orb_a mass_final chi_eff spin_final spin_angle_final mass_1 mass_2 spin_1 spin_2 spin_angle_1 spin_angle_2 gen_1 gen_2 time_merged
4.300000000000000000e+01 1.516255546203308586e+04 2.295662732144901597e+01 -1.526851868144179503e-01 6.377465702162170569e-01 0.000000000000000000e+00 1.228703112214211757e+01 1.177364849148908910e+01 -1.146663062007100692e-01 -2.003183228353390133e-01 2.985204978557931099e+00 2.886227454093867717e+00 1.000000000000000000e+00 1.000000000000000000e+00 2.900000000000000000e+05
4.300000000000000000e+01 1.503905868519865362e+04 4.808935383544116604e+01 2.531490409650901108e-01 7.415878154364493602e-01 0.000000000000000000e+00 2.298304262875918624e+01 2.800300862615503306e+01 6.597465702162168544e-01 -8.730013589248605821e-02 0.000000000000000000e+00 2.746055997116109815e+00 2.000000000000000000e+00 1.000000000000000000e+00 3.500000000000000000e+05
4.300000000000000000e+01 2.067336702164048620e+04 2.916649680950821732e+01 -9.485659137719364142e-02 6.585919368875723379e-01 0.000000000000000000e+00 1.595997612135674082e+01 1.466109042049180822e+01 -1.417597411931289519e-01 -4.412239925870601459e-02 3.086040000000000116e+00 3.079060000000000130e+00 1.000000000000000000e+00 1.000000000000000000e+00 3.500000000000000000e+05
4.300000000000000000e+01 1.496706790197872033e+04 2.253403346362342319e+01 -1.198351604242555712e-01 6.450010910969523614e-01 0.000000000000000000e+00 1.251802356200310129e+01 1.110610220638177914e+01 -2.316731013218632784e-01 -5.329910042107266488e-02 2.453258161721862507e+00 3.093020000000000103e+00 1.000000000000000000e+00 1.000000000000000000e+00 3.600000000000000000e+05
4.300000000000000000e+01 1.468841534828218028e+04 6.664012543820049927e+01 7.290553787969610289e-01 9.021438403526171879e-01 0.000000000000000000e+00 2.255477431373808272e+01 4.814468840363028335e+01 6.626010910969521994e-01 7.601878154364491991e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 3.000000000000000000e+00 4.100000000000000000e+05
4.300000000000000000e+01 1.617124813201081815e+04 3.101953166320781108e+01 -8.323233410772717944e-02 5.494396840146531513e-01 0.000000000000000000e+00 2.156143019744280309e+01 1.080994760179449976e+01 -1.595005700402727170e-02 -2.487666289583377599e-01 1.595115683046345101e+00 3.093020000000000103e+00 1.000000000000000000e+00 1.000000000000000000e+00 4.400000000000000000e+05
4.300000000000000000e+01 2.219683234131571953e+04 3.683450068651056597e+01 4.645699704786256101e-02 6.662640915074304893e-01 0.000000000000000000e+00 1.349022786097072313e+01 2.519867746902012584e+01 1.761766163861562540e-01 5.783543616059483305e-02 8.909590710724455409e-01 1.361190841376866301e+00 1.000000000000000000e+00 1.000000000000000000e+00 5.800000000000000000e+05
4.300000000000000000e+01 1.855452720297991982e+04 2.601862052780433032e+01 -3.320842343503410676e-02 6.815683235956437880e-01 0.000000000000000000e+00 1.229012734107952376e+01 1.506189388436329324e+01 -1.581808593268720364e-01 1.003122477267939655e-01 2.214677427000431464e+00 1.398717665139900479e+00 1.000000000000000000e+00 1.000000000000000000e+00 5.900000000000000000e+05
4.300000000000000000e+01 8.607976834672772384e+03 2.055165343398162037e+01 2.509449362981524059e-02 6.922082174704233815e-01 0.000000000000000000e+00 1.092091578408645347e+01 1.072531745660869262e+01 7.414090594018728220e-02 -3.022303059003776660e-02 4.274346571964119934e-01 2.211018379996124494e+00 1.000000000000000000e+00 1.000000000000000000e+00 6.300000000000000000e+05
4.300000000000000000e+01 1.846938386125384204e+04 8.798582635910990746e+01 8.521503104559532416e-01 8.832777202754531487e-01 0.000000000000000000e+00 6.696277581747652619e+01 2.603657957112593024e+01 9.133438403526170646e-01 6.947683235956436665e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000000e+00 2.000000000000000000e+00 6.300000000000000000e+05
4.300000000000000000e+01 2.031475373670731278e+04 1.080931917358272756e+02 7.343781909379616391e-01 5.361731309606552198e-01 0.000000000000000000e+00 8.831021070122231720e+01 2.422326004385935505e+01 9.286777202754527005e-01 2.725284955427849376e-02 0.000000000000000000e+00 3.013635670422377677e-01 5.000000000000000000e+00 1.000000000000000000e+00 8.000000000000000000e+05
4.300000000000000000e+01 2.291829925483062107e+04 1.198232388812326548e+02 4.892770217226425356e-01 7.099618560994713778e-01 0.000000000000000000e+00 1.406891132336143713e+01 1.083670137497074251e+02 -9.956077236953986276e-02 5.635731309606549777e-01 2.556414527081745991e+00 0.000000000000000000e+00 1.000000000000000000e+00 6.000000000000000000e+00 9.200000000000000000e+05
4.300000000000000000e+01 2.742809133391591968e+04 2.503504804270362882e+01 -2.345822787166565448e-03 6.793910985336054642e-01 0.000000000000000000e+00 1.437965045829132471e+01 1.195522826832185714e+01 -1.323060708521457685e-02 -3.863607030242980668e-03 1.977998759603720735e+00 1.272598064669778761e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.200000000000000000e+05
