orb_a_1 orb_a_2 mass_1 mass_2 spin_1 spin_2 spin_angle_1 spin_angle_2 bin_sep bin_orb_a time_to_merger_gw flag_merging time_merged bin_ecc gen_1 gen_2 bin_orb_ang_mom bin_orb_inc bin_orb_ecc gw_freq gw_strain id_num
3.485394829695788940e+04 3.497024877289730648e+04 1.116726748072732534e+01 1.707386347509479307e+01 -4.471925647826330286e-02 1.416409102167575929e-01 2.065783078085190461e+00 3.299857325252240070e-01 9.559323299338126390e+01 3.522734117216350569e+04 2.187786157879045128e+21 0.000000000000000000e+00 0.000000000000000000e+00 1.808072660208028815e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000021e-02 3.588966241652355173e-10 3.351527214386051094e-31 3.700000000000000000e+02
2.371854208681146338e+04 2.373377838756391793e+04 1.746715175551346277e+01 1.740920005797070402e+01 -1.320891726750597905e-01 9.595825111630207349e-03 3.086040000000000116e+00 1.327263169522314934e+00 1.523630075245455373e+01 2.372614757861752878e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.425763853744106413e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000021e-02 6.267802101135642110e-09 1.401475470801015346e-29 3.710000000000000000e+02
