orb_a_1 orb_a_2 mass_1 mass_2 spin_1 spin_2 spin_angle_1 spin_angle_2 bin_sep bin_orb_a time_to_merger_gw flag_merging time_merged bin_ecc gen_1 gen_2 bin_orb_ang_mom bin_orb_inc bin_orb_ecc gw_freq gw_strain id_num
2.713826736406231066e+04 2.721396063181569116e+04 1.096892421319101452e+01 5.485004861036867396e+01 -5.317845418945629787e-02 8.914290750441821176e-01 5.997026809449518270e-01 0.000000000000000000e+00 6.321652782026064443e+01 2.734126995101694774e+04 6.396473484295762739e+19 0.000000000000000000e+00 0.000000000000000000e+00 2.264436624168008061e-01 1.000000000000000000e+00 3.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000021e-02 1.018822783261058836e-09 2.694425802251632565e-30 4.230000000000000000e+02
2.489950997835700764e+04 2.492480401581024489e+04 1.302734118868093915e+01 2.261014953362529312e+01 -3.624949027454925365e-02 6.732467020381126543e-01 1.702880859413127723e+00 0.000000000000000000e+00 2.529403745323725161e+01 2.491555774034965725e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.401589130327263399e-01 1.000000000000000000e+00 2.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000021e-02 2.962070414814386643e-09 5.621409774140646657e-30 4.240000000000000000e+02
