# galaxy bin_orb_a mass_final chi_eff spin_final spin_angle_final mass_1 mass_2 spin_1 spin_2 spin_angle_1 spin_angle_2 gen_1 gen_2 time_merged
8.200000000000000000e+01 1.426043841304307716e+04 2.119703572368582201e+01 -1.001322762502351860e-01 6.519757635936485052e-01 0.000000000000000000e+00 1.040667894134674221e+01 1.184146861642293835e+01 -5.705279066600808802e-02 -1.405206959247710663e-01 2.836736002587788796e+00 3.086040000000000116e+00 1.000000000000000000e+00 1.000000000000000000e+00 5.100000000000000000e+05
8.200000000000000000e+01 2.427324293860219041e+04 2.804199772606792962e+01 8.613970843920788767e-02 6.688414897123455827e-01 0.000000000000000000e+00 1.781578748248182720e+01 1.169299997917731915e+01 2.105422701096447691e-01 -5.434472784398611256e-02 5.614613871940573597e-01 3.058120000000000172e+00 1.000000000000000000e+00 1.000000000000000000e+00 5.400000000000000000e+05
8.200000000000000000e+01 1.414484737456606854e+04 3.003529267960342963e+01 4.514501440429743995e-01 8.342680636741277578e-01 0.000000000000000000e+00 1.042944650290272968e+01 2.121166672545028220e+01 -1.954087287800761186e-02 6.651757635936483837e-01 5.390729204601213409e-01 0.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 5.500000000000000000e+05
8.200000000000000000e+01 1.344353339934768337e+04 2.547042775879630128e+01 -3.045177687536018696e-02 6.655134648291470834e-01 0.000000000000000000e+00 1.276093063554544926e+01 1.399671161022028798e+01 -1.107505997686183269e-01 -2.729356558860591975e-02 2.307063119695776265e+00 1.211742507114764722e+00 1.000000000000000000e+00 1.000000000000000000e+00 5.600000000000000000e+05
8.200000000000000000e+01 1.820484600060577213e+04 2.436108368229018950e+01 -1.007542918180273639e-02 6.624288031211229555e-01 0.000000000000000000e+00 1.033849907862651385e+01 1.525094862394189832e+01 1.141284611974829541e-02 -2.423158518217446988e-02 3.966617293091228014e-01 3.016240000000000254e+00 1.000000000000000000e+00 1.000000000000000000e+00 5.900000000000000000e+05
8.200000000000000000e+01 1.493987597209188243e+04 2.018750001958154527e+01 -6.382354870839185290e-02 6.778979680575133449e-01 0.000000000000000000e+00 1.069208831849534924e+01 1.054125133416473048e+01 -1.256040412126959716e-01 6.845383709067087707e-02 2.613240393576725218e+00 1.844934043160022297e+00 1.000000000000000000e+00 1.000000000000000000e+00 5.900000000000000000e+05
8.200000000000000000e+01 1.583620407556424834e+04 2.467115631473498993e+01 1.454430678103550006e-02 6.574287366363009699e-01 0.000000000000000000e+00 1.500025197794730580e+01 1.092321613377069056e+01 6.807738795099188556e-02 -1.048947253908126820e-01 4.290916009533031761e-01 2.073028705577713904e+00 1.000000000000000000e+00 1.000000000000000000e+00 6.100000000000000000e+05
8.200000000000000000e+01 1.304613619336149168e+04 3.837581069279245582e+01 -4.281924105075843312e-02 5.929225480122853886e-01 0.000000000000000000e+00 2.708716241525652180e+01 1.299250636900718270e+01 -5.466974754484997534e-02 -7.602393776950738813e-02 2.088712179190638452e+00 3.044160000000000199e+00 1.000000000000000000e+00 1.000000000000000000e+00 7.100000000000000000e+05
8.200000000000000000e+01 1.793470722078081235e+04 3.529339736064554245e+01 3.889756730174807609e-01 8.269948157348030460e-01 0.000000000000000000e+00 1.271357282172963288e+01 2.443965280014054642e+01 -2.053093759902990811e-01 6.834288031211227521e-01 2.610796829985701617e+00 0.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 7.400000000000000000e+05
8.200000000000000000e+01 2.427768020917752074e+04 3.032799507514004844e+01 -5.231902544541724293e-02 6.279175973006372313e-01 0.000000000000000000e+00 1.221126738141979651e+01 1.956242994723156414e+01 -5.362346367116090085e-02 -1.029737584950439766e-01 1.405987655091667676e+00 2.643649060040782928e+00 1.000000000000000000e+00 1.000000000000000000e+00 7.600000000000000000e+05
