# galaxy bin_orb_a mass_final chi_eff spin_final spin_angle_final mass_1 mass_2 spin_1 spin_2 spin_angle_1 spin_angle_2 gen_1 gen_2 time_merged
6.800000000000000000e+01 1.406563498379657540e+04 3.432636784634001259e+01 -4.681432570269520102e-03 6.674987408660648658e-01 0.000000000000000000e+00 1.536353119970544689e+01 2.068961985015612726e+01 -9.046111803226533632e-02 8.996186379041313727e-03 1.794205757907466170e+00 7.264440940124730073e-01 1.000000000000000000e+00 1.000000000000000000e+00 3.400000000000000000e+05
6.800000000000000000e+01 1.745402568749084458e+04 2.548825398077522308e+01 -1.282364253482549087e-02 6.777965402943767481e-01 0.000000000000000000e+00 1.403226876908270881e+01 1.278158113054645639e+01 3.495703893164772702e-02 -7.005065238107735515e-02 1.402558435070957898e+00 2.066639530770912003e+00 1.000000000000000000e+00 1.000000000000000000e+00 4.300000000000000000e+05
6.800000000000000000e+01 1.226606753103522715e+04 2.849781106857084367e+01 -2.910366827410404075e-02 6.682261897718381194e-01 0.000000000000000000e+00 1.296422921446619370e+01 1.698050885540007471e+01 -4.235134963304226091e-02 -1.991821249644928210e-02 2.906435258882579031e+00 3.079060000000000130e+00 1.000000000000000000e+00 1.000000000000000000e+00 4.400000000000000000e+05
6.800000000000000000e+01 1.949445131215586662e+04 2.986740234955399487e+01 -4.345378222434901488e-02 6.538919970750228794e-01 0.000000000000000000e+00 1.178030124069384321e+01 1.951475242431278190e+01 -1.610739820207522377e-01 4.529543141645110682e-02 2.553581193536156313e+00 1.320527622799195111e+00 1.000000000000000000e+00 1.000000000000000000e+00 4.800000000000000000e+05
6.800000000000000000e+01 1.359882156972172925e+04 3.282945539278504299e+01 -8.830238645698403055e-02 5.909357380186754938e-01 0.000000000000000000e+00 1.159525401960448399e+01 2.273045316465481847e+01 2.359611314924157585e-02 -1.339411581071015545e-01 1.649090153053623720e+00 2.990031466746077005e+00 1.000000000000000000e+00 1.000000000000000000e+00 5.300000000000000000e+05
6.800000000000000000e+01 2.089548042966211506e+04 4.019229403626245301e+01 1.336700443216422562e-01 6.172855597587602050e-01 0.000000000000000000e+00 3.072142788074106434e+01 1.124135648387002639e+01 2.729502034648077502e-01 9.789957026113615957e-02 6.500569875547856924e-01 2.890600000000000502e+00 1.000000000000000000e+00 1.000000000000000000e+00 5.600000000000000000e+05
6.800000000000000000e+01 2.285009712378551558e+04 4.755735981015967440e+01 -4.364006119208996282e-02 5.263831976523253298e-01 0.000000000000000000e+00 1.250521985627166366e+01 3.687047862005052679e+01 -8.007971261263306662e-02 -5.405942996050400184e-02 2.639331338048528153e+00 2.266193690436661967e+00 1.000000000000000000e+00 1.000000000000000000e+00 5.600000000000000000e+05
6.800000000000000000e+01 4.449541405507896707e+04 5.047261846728599721e+01 -5.896722270906633312e-02 6.264958866731142884e-01 0.000000000000000000e+00 2.081913262380940211e+01 3.207916248701181416e+01 -1.584738294958067117e-02 -1.427374874290031348e-01 2.514898386128769037e+00 2.243195010703216141e+00 1.000000000000000000e+00 1.000000000000000000e+00 6.900000000000000000e+05
6.800000000000000000e+01 1.630433744636953816e+04 5.166484764758556025e+01 4.182317909035245806e-01 8.312368413942651246e-01 0.000000000000000000e+00 1.992881172955197400e+01 3.465956732214861802e+01 -3.111465681173330305e-02 6.750987408660646949e-01 2.728963350701679502e+00 0.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 7.700000000000000000e+05
6.800000000000000000e+01 5.000000000000000000e+04 4.706360797622441083e+01 -6.895348491266203861e-03 6.748555557432144303e-01 0.000000000000000000e+00 2.298669472216362308e+01 2.652828127396836067e+01 9.986452696470082824e-02 -1.182519303819162537e-01 6.467784051424866343e-01 2.336167939631356827e+00 1.000000000000000000e+00 1.000000000000000000e+00 8.600000000000000000e+05
6.800000000000000000e+01 5.000000000000000000e+04 7.596868403183457019e+01 3.470621214741796412e-01 8.101899046777916169e-01 0.000000000000000000e+00 3.336095978862363864e+01 4.706360797622441083e+01 -1.154687323832818274e-01 6.748555557432144303e-01 3.100000000000000089e+00 0.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 8.700000000000000000e+05
6.800000000000000000e+01 5.000000000000000000e+04 9.658312539185509138e+01 6.245204129763461953e-01 8.938313671940008032e-01 0.000000000000000000e+00 2.489994531067772598e+01 7.596868403183457019e+01 -7.267314070914468460e-02 8.101899046777916169e-01 6.455141909859933858e-01 0.000000000000000000e+00 1.000000000000000000e+00 3.000000000000000000e+00 8.800000000000000000e+05
6.800000000000000000e+01 1.930537533982123932e+04 2.620448541582267765e+01 1.409420296742758174e-03 7.057129630896257222e-01 0.000000000000000000e+00 1.050281202561744109e+01 1.705846598135341097e+01 -1.863708116943223192e-02 1.964169000292193268e-01 2.058527003132362587e+00 1.531815667263636938e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.500000000000000000e+05
